가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
육산장 홍대본점,동그리(내돈내산),15,3.9,2025-09-07,2,TRUE,68,분위기가 좋아요 산장에서 먹는 느낌이 나는데 음식 나오는 속도가 좀 느리고 주방하고 홀하고 소통이 잘 안되는 느낌이였어요.,실버 레벨
육산장 홍대본점,서현빈,2,5,2025-09-06,5,TRUE,66,맛과 분위기 모두 잡은집 ! 기본반찬도 잘 나오고 정말 야외에서 시원하게 고기구워먹는 느낌입니다 다음에 또 올게요~!!,브론즈 레벨
육산장 홍대본점,Fnenod,2,5,2025-09-06,5,TRUE,57,야장분위기가 너무 좋아요! 홍대 한가운데 있는게 믿기지않네요 ㅎㅎ 좌석도 널찍하고 고기도 맛있어요 !!,브론즈 레벨
육산장 홍대본점,진현,1,5,2025-09-02,5,TRUE,11,맛잇게 잘 먹었습니다,브론즈 레벨
육산장 홍대본점,원영인,1,5,2025-08-23,5,TRUE,28,매장 분위기도 너무 좋고 고기도 너무 맛있어요!!!,브론즈 레벨
육산장 홍대본점,나예은,1,5,2025-08-23,5,TRUE,7,맛있어요~!!,브론즈 레벨
육산장 홍대본점,SUN,2,5,2025-08-23,5,TRUE,24,첫방문인데 아이들과 맛있게 먹고 갑니다 :),브론즈 레벨
육산장 홍대본점,민지,1,5,2025-08-16,5,TRUE,37,고기도 너무 맛있고 반찬도 진짜 진짜 맛있어용~~ 잔짜 최고당 ~~,브론즈 레벨
육산장 홍대본점,이가은,1,5,2025-08-15,5,TRUE,47,맛있어요! 분위기도 좋고 캠핑하는 느낌이 나네요! 다음에 다시 오고싶을 것 같아요:),브론즈 레벨
육산장 홍대본점,소희,3,3.7,2025-08-10,5,TRUE,32,고기 초벌해서 나와서 간편하구 분위기가 너무 좋아요..🥺🥺,브론즈 레벨
