store,account_id,account_review,visit_date,visit_count,verification,review,review_text,photo
금금 성수점,싸피19,14,2026.04.10,1번째 방문,영수증,지나가는길에 대기가 없어서 방문해본 금금입니다! 메뉴는 베스트 두개였던 문어간장비빔밥이랑 한국식 마제소바라는 보리된장국수 주문했어요~ 뭔가 음식이 깔끔하고 정갈한 모양새와 맛이어서 속이 편안할거같습니다 특히 보리된장국수는 마제소바 좋아하는분이면 밥까지 비벼먹을맛 ㅜㅜ 다음엔 문어국수도 먹어보려구요 모든 메뉴 다 맛있을거같아요!,183,TRUE
금금 성수점,헬스타트,59,2026.02.20,1번째 방문,영수증,"지도를 보다가 우연히 발견했는데 퓨전 한식을 좋아해서 방문하게 되었습니다. 기대를 많이 하고 갔뎐 만큼 보리된장국수가 맛있어서 매우 만족했습니다. 가게 내부도 깔끔하고 직원 분들도 친절하셔서 편안하게 식사할 수 있었습니다. 지금은 문어가 들어간 메뉴가 전부 안 되는 것 같아 아쉬웠지만, 다음에 또 방문하라는 뜻으로 생각하고 다시 오겠습니다!",191,TRUE
금금 성수점,몽키랄라,21,2026.04.04,1번째 방문,영수증,시부모님 모시고 요즘 친구들 많이 온다는 성수동 나들이 왔다가 새로운 음식 드시게 하고 싶어서 리뷰보고 찾아왔어요. 색다른 메뉴에 어르신들 눈으로 감탄하시고 금방나오는 메뉴로 시장하신 허기 달래는 맛보고 놀라시고. 오늘 하루 기분좋게 마무리 하게되서 만족스럽네요. 문어국수 새콤해서 추천드리고요. 친절하시고 다들 취향저격이라 맛있게 먹었어요~!!,193,TRUE
금금 성수점,재키24,426,2026.01.18,1번째 방문,예약,"묵은지 참치말이랑 문어간장비빔밥 둘다 너무 맛있었어요! 묵은지 참치말이는 묵은지에 밥과 참치마요를 함께말아낸 살짝 김밥 느낌에 요리였는데 묵은지와 참치마요의 조합이 진짜 맛있네요^^ 문어간장비빔밥은 밥위에 문어,새우, 야채들이 올라가고 간장소스로 비벼먹는데 딱 적당하고 맛있는 비율의 맛이여서 놀랐어요! 밥과 재료들과 간장소스의 궁합이 굿이네요! 담에 또 방문하고싶어요😃",207,TRUE
금금 성수점,짐니96,36,2026.01.17,1번째 방문,영수증,성수동에서 추천받은 금금 성수점으로 다녀왔어요! 일단 대표메뉴답게 보리된장국수 너무 맛있구요ㅜ 문어국수도 진짜 새콤달콤한게 다 맛있었습니다 먹고 싶었던 묵은지말이는 하필 다 솔드아웃 ㅠ 다음에는 궁금했던 들기름국수도 먹을거에요! 직원분도 친절하시고 요 반찬이 궁금해서 여쭤보니 마늘쫑이라고 하시더라구요! 곁들여서 먹었는데 아주 맛있으니 같이 드셔보시는걸 추천드립니다!😍🥰,207,TRUE
금금 성수점,항상 행복해27,30,2026.01.03,1번째 방문,영수증,"수육 진짜 맛있어요. 고기 부드럽고 잡내도 없어서 먹기 좋았고, 같이 나오는 구성도 잘 어울렸어요. 특히 된장국수는 꼭 드셔야 합니다. 국물 맛이 진하면서도 부담 없어서 수육이랑 같이 먹기 딱 좋았어요. 매장도 전체적으로 프라이빗한 편이라 시끄럽지 않고 편하게 식사할 수 있었고, 분위기도 괜찮았습니다. 전반적으로 만족스러워서 재방문 의사 있고, 수육 좋아하시면 추천드려요!",209,TRUE
금금 성수점,어디서먹지,40,2026.05.03,1번째 방문,영수증,신랑 실수로 잘못 들어 간 곳. 맛집이어서 다행^^ 애들 먹인다고 정신없어 이쁜사진이 한장도 없다.. 보자마자 비빈다고 바뻤다. 맛있어서 추가로 주문해서 더 먹었고. 울아이들 원픽은 문어간장비빔밥. 와사비는 빼고 비벼줬다. 나는 보리 된장국수가 맛났고. 소갈비덮밥 양념도 좋았다. 고기가 밥보다 많았다. 늦은시간이라 솔드아웃이 많아 아쉬웠다. 여행 첫날밤 맛있는거 먹어서 더 행복.,213,TRUE
금금 성수점,히주짱짱,327,2026.01.23,1번째 방문,예약,넘 맛있어요..... 하나하나 다 정갈하고 귀엽고 맛있고 최구.. 계속 만석이라 예약 안했음 클날뻔했어여 들기름 국수 역시가 역시고 묵은지 참치말이가 흔한 맛이 아녀요 금금은 다름.... 그리고 마늘쫑 (?) 이 goat...... ㅋㅋ 너무 맛있음 ㅠㅠ 그리규 계속 리필해주십니다.. 저희 세접시 먹음 ㅋㅋㅋ ㅎ ㅎ 친절하시구 좋아여.. 다덜 맛난 금금 성수가서 배불리 먹었으면..,214,TRUE
금금 성수점,호7,14,2026.02.09,1번째 방문,영수증,"한국식 마제소바(보리된장국수) 라는 메뉴에 끌려서 들어왔어요! 캐치테이블로 예약하고 입장할 수 있었습니다. 확실히 보리된장국수가 제일 맛있어요! 강렬한 맛이라 그런가 토핑으로 올려진 두부튀김도 너무 맛있네요. 마제소바처럼 먹다가 밥을 요청해서 비벼먹을 수 있다는 게 감사하네요! 보리된장국수가 가장 취향이지만, 미나리 갈비국밥도 묵은지 참치말이도 수육도 모두 맛있는 집입니다! 친절하고 아늑해서 재방문 의사 있습니다!!🍜💓",236,TRUE
금금 성수점,LIZZY37,17,2026.03.05,1번째 방문,영수증,"된장으로 만든 한국식 마제소바라는데 완전 맛있다. 근래 먹은것 중에 제일 맛있었다. 맛이 그렇게 특이한건 아니고 일반 마제소바랑 거의 비슷하다. 된장맛이 나긴나는데 일반 마제소바맛이 더 강해서. 그래도 된장맛이 되게 잘 어울리고, 색다른 맛은 아니어도 이 자체로 맛있고, 고명으로 올라가는 수육이랑 튀긴두부도 잘 어울리고 맛있다 매장은 작은데 사람도 꽤 잘 빠져서 대기는 거의 없는 수준. 물론 주중이라 그렇고 주말엔 대기 길것 같다.",243,TRUE
금금 성수점,개꿀집만 리뷰합니다,6,2026.03.13,1번째 방문,영수증,"문어간장비빔밥은 간장 베이스 양념이 짜지 않고 고소해서 밥이랑 비벼 먹기 딱 좋고, 문어도 질기지 않고 탱글탱글해서 식감이 좋았어요. 채소도 신선해서 전체적으로 깔끔하게 먹기 좋더라고요. 보리된장국수는 된장 국물이 구수하고 깊은 맛이 나서 계속 손이 가는 맛이었어요. 보리면이라서 그런지 일반 면보다 더 담백하고 건강한 느낌이 나서 부담 없이 먹기 좋았습니다. 두 메뉴 같이 먹으니까 한쪽은 고소하고 한쪽은 구수해서 밸런스가 딱 맞는 느낌! 전체적으로 깔끔하고 든든하게 먹기 좋은 메뉴라 재방문 의사 있습니다 👍",286,TRUE
금금 성수점,ddessr,27,2026.04.03,1번째 방문,영수증,"와… 여기 진짜 미쳤어요;; 그냥 배 채우려고 들어왔는데 인생 맛집 발견한 기분…🤤 한입 먹자마자 ‘아 여기 찐이다’ 싶어서 계속 감탄하면서 먹었어요ㅋㅋ 음식 하나하나 정성 들어간 게 느껴지고 간도 완전 딱 맞아서 멈출 수가 없음…✨ 무엇보다 사장님 센스가 장난 아니세요ㅠㅠ 응대도 너무 기분 좋게 해주시고 세심하게 챙겨주셔서 먹는 내내 행복했어요🥹 분위기도 아늑하고 깔끔해서 그냥 앉아있는 것만으로도 힐링되는 느낌…💛 맛, 서비스, 분위기까지 완벽한 곳이라 재방문 100% 확정입니다🔥 다음엔 친구들 데리고 또 올게요!!",292,TRUE
금금 성수점,r4현서,3,2026.03.22,1번째 방문,영수증,"앞에 대기가 한 팀뿐이라 금방 들어갈 수 있을 줄 알고 등록 후 기다렸지만 매장이 많이 바쁘고 협소해서인지 직원분들이 저희 순서를 놓치신 것 같았습니다. 그 사이 저희 뒤에 네 팀이 먼저 들어가고 나서야 말씀드린 뒤 추가로 15분 정도 더 기다려 입장할 수 있었고, 결과적으로 총 한 시간 정도 대기하게 되었네요. 음식은 친구와 같은 메뉴를 주문해 둘 다 맛있게 먹었습니다. 다만 개인적으로는 기다린 시간에 비해 기대만큼의 만족도까지는 아니었던 것 같습니다. 그래도 나중에 집 근처 백화점 푸드코트 같은 곳에 입점해서 비교적 편하게 먹을 수 있다면 다시 찾게될 맛인 것 같습니다! 또 방문하게 된다면 꼭 대기 시간을 고려해서 꼭 예약을 하고 올 것 같습니다 😊",369,TRUE
