platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,서비스_matched_keywords
naver,할머니의 레시피,VKY,316.0,2025.05.24,1번째 방문,영수증,"무척 정갈하고 담백한, 깔끔한 한 끼였습니다!! 여자친구도 무척 만족스러워 하였고, 저 또한 마찬가지였습니다. 음식이 정말 맛있었고, 직원분들도 무척 친절하셨습니다!! 여자친구는 아주 잘차려진 맛있는 집밥을 먹는 느낌이라 표하였습니다!! 대기하는 공간도 따로 있어 좋았구요!! 이미 잘 알려진 유명한 곳이라 그런지 사람들이 참...많기는 하였습니다. 개인적인 평점 [4/5]",209,True,,,,"무척 정갈하고 담백한, 깔끔한 한 끼였습니다!! 여자친구도 무척 만족스러워 하였고, 저 또한 마찬가지였습니다. 음식이 정말 맛있었고, 직원분들도 무척 친절하셨습니다!! 여자친구는 아주 잘차려진 맛있는 집밥을 먹는 느낌이라 표하였습니다!! 대기하는 공간도 따로 있어 좋았구요!! 이미 잘 알려진 유명한 곳이라 그런지 사람들이 참...많기는 하였습니다. 개인적인 평점 [4/5]",무척 정갈하고 담백한 깔끔한 한 끼였습니다 EXCLAM 여자친구도 무척 만족스러워 하였고 저 또한 마찬가지였습니다 음식이 정말 맛있었고 직원분들도 무척 친절하셨습니다 EXCLAM 여자친구는 아주 잘차려진 맛있는 집밥을 먹는 느낌이라 표하였습니다 EXCLAM 대기하는 공간도 따로 있어 좋았구요 EXCLAM 이미 잘 알려진 유명한 곳이라 그런지 사람들이 참 많기는 하였습니다 개인적인 평점 4 5,0,0,0,0,1,0,1,209,"친절, 직원, 대기"
naver,굴다리식당,hog****,638.0,2025.10.03,1번째 방문,예약,가격도 저렴하고 맛있어요 음식도 빨리 나와요,24,True,,,,가격도 저렴하고 맛있어요 음식도 빨리 나와요,가격도 저렴하고 맛있어요 음식도 빨리 나와요,0,0,0,0,0,0,0,24,빨리
naver,조선시대,tld****,41.0,2026.03.09,1번째 방문,영수증,직원분들도 친절하시고 안주도 다양하고 분위기가 너무 좋아요!!! 다음에 또 방문할 의향 100%🩶🩶,55,True,,,,직원분들도 친절하시고 안주도 다양하고 분위기가 너무 좋아요!!! 다음에 또 방문할 의향 100%🩶🩶,직원분들도 친절하시고 안주도 다양하고 분위기가 너무 좋아요 EXCLAM 다음에 또 방문할 의향 100,0,0,0,0,1,0,1,55,"친절, 직원"
kakao,락희옥 마포본점,맛집찾아,3.0,2025-03-26,,,회도 싱싱하고 고기도 두툼해서 맛있게 잘 먹었습니다! 그리고 서빙해주시는 분이 사장님인 것 같은데 먹는 법도 알려주시고 와인도 따라주셨어요. 너무 친절해서 기분 좋게 식사했습니다 :),102,True,5.0,2.3,브론즈 레벨,회도 싱싱하고 고기도 두툼해서 맛있게 잘 먹었습니다! 그리고 서빙해주시는 분이 사장님인 것 같은데 먹는 법도 알려주시고 와인도 따라주셨어요. 너무 친절해서 기분 좋게 식사했습니다 :),회도 싱싱하고 고기도 두툼해서 맛있게 잘 먹었습니다 EXCLAM 그리고 서빙해주시는 분이 사장님인 것 같은데 먹는 법도 알려주시고 와인도 따라주셨어요 너무 친절해서 기분 좋게 식사했습니다,0,0,0,0,1,0,0,102,"친절, 사장님, 서빙"
naver,을밀대 평양냉면,당산의정령,,2025.08.13,1번째 방문,예약,을밀대 녹두전은 여전히 빠삭하고 평냉은 역시나 맛있습니다. 조금만 친절을 바라면 욕심이겠죠..?😏,54,True,,,,을밀대 녹두전은 여전히 빠삭하고 평냉은 역시나 맛있습니다. 조금만 친절을 바라면 욕심이겠죠..?😏,을밀대 녹두전은 여전히 빠삭하고 평냉은 역시나 맛있습니다 조금만 친절을 바라면 욕심이겠죠 QUESTION,0,0,0,0,0,1,0,54,친절
kakao,뼈탄집 성수역점,이강모,1.0,2026-03-23,,,부모님이랑 왔는데 직원분들도 친절하시고 고기도 맛있어요✌️,32,True,5.0,5.0,브론즈 레벨,부모님이랑 왔는데 직원분들도 친절하시고 고기도 맛있어요✌️,부모님이랑 왔는데 직원분들도 친절하시고 고기도 맛있어요,0,0,0,0,0,0,0,32,"친절, 직원"
naver,뼈탄집 성수역점,HiddenPlace,826.0,2026.01.29,1번째 방문,예약,지인들과 조용한 삼겹살집을 찾아 방운한 뼈탄집 성수 모듬메뉴를 주문하니 삼겹살 목살 가브리살 항정살이 나왔고 고기 하나하나가 다 육즙도 많고 풍미도 좋았음 게다가 구워먹을수있는 대파와 백김치가 먹어보니 그 맛이 일품이어서 예상보다 더 많은 소주와 맥주를 마시게되었음 고기도 초중벌까지는 친절히 구워주고 좀더 익혀먹으려면 셀프로 진행하면됨. 직원분들도 대부분 친절한편 재방문의사 120%,215,True,,,,지인들과 조용한 삼겹살집을 찾아 방운한 뼈탄집 성수 모듬메뉴를 주문하니 삼겹살 목살 가브리살 항정살이 나왔고 고기 하나하나가 다 육즙도 많고 풍미도 좋았음 게다가 구워먹을수있는 대파와 백김치가 먹어보니 그 맛이 일품이어서 예상보다 더 많은 소주와 맥주를 마시게되었음 고기도 초중벌까지는 친절히 구워주고 좀더 익혀먹으려면 셀프로 진행하면됨. 직원분들도 대부분 친절한편 재방문의사 120%,지인들과 조용한 삼겹살집을 찾아 방운한 뼈탄집 성수 모듬메뉴를 주문하니 삼겹살 목살 가브리살 항정살이 나왔고 고기 하나하나가 다 육즙도 많고 풍미도 좋았음 게다가 구워먹을수있는 대파와 백김치가 먹어보니 그 맛이 일품이어서 예상보다 더 많은 소주와 맥주를 마시게되었음 고기도 초중벌까지는 친절히 구워주고 좀더 익혀먹으려면 셀프로 진행하면됨 직원분들도 대부분 친절한편 재방문의사 120,0,0,0,0,0,0,1,215,"친절, 직원, 주문, 구워주"
kakao,뼈탄집 성수역점,🍪,4.0,2026-01-28,,,가족모임으로 방문한 고깃집이에요 🥩 고기 질이 좋아서 맛있게 먹었어요. 반찬도 골고루 잘 나와 만족! 직원분들 친절해서 기분 좋았고요. 아이랑 가기에도 편했어요. 가족모임 장소로 추천하는 고깃집입니다. 다음에 또 방문할게요 😊,126,True,5.0,5.0,브론즈 레벨,가족모임으로 방문한 고깃집이에요 🥩 고기 질이 좋아서 맛있게 먹었어요. 반찬도 골고루 잘 나와 만족! 직원분들 친절해서 기분 좋았고요. 아이랑 가기에도 편했어요. 가족모임 장소로 추천하는 고깃집입니다. 다음에 또 방문할게요 😊,가족모임으로 방문한 고깃집이에요 고기 질이 좋아서 맛있게 먹었어요 반찬도 골고루 잘 나와 만족 EXCLAM 직원분들 친절해서 기분 좋았고요 아이랑 가기에도 편했어요 가족모임 장소로 추천하는 고깃집입니다 다음에 또 방문할게요 EMO_POS,1,0,0,0,1,0,0,126,"친절, 직원"
naver,옥동식,posey666,728.0,2026.03.20,1번째 방문,영수증,맑은 국물 한수저 입에 떠 넣는 순간 오롯이 국밥을 먹는데만 집중하게 되는 맛으로 맑은 육수와 밥 한술 함께 떠서 4개월 숙성시킨 국산배추 김치를 곁들여 한 입 고기 한점 집어 수저에 올리고 고추지 톡 올려 홀린듯 먹다보면 어느새 한 그릇 깨끗이 비워져있다. 웨이팅 경쟁은 극악이지만 그만한 가치가 있는곳.,171,True,,,,맑은 국물 한수저 입에 떠 넣는 순간 오롯이 국밥을 먹는데만 집중하게 되는 맛으로 맑은 육수와 밥 한술 함께 떠서 4개월 숙성시킨 국산배추 김치를 곁들여 한 입 고기 한점 집어 수저에 올리고 고추지 톡 올려 홀린듯 먹다보면 어느새 한 그릇 깨끗이 비워져있다. 웨이팅 경쟁은 극악이지만 그만한 가치가 있는곳.,맑은 국물 한수저 입에 떠 넣는 순간 오롯이 국밥을 먹는데만 집중하게 되는 맛으로 맑은 육수와 밥 한술 함께 떠서 4개월 숙성시킨 국산배추 김치를 곁들여 한 입 고기 한점 집어 수저에 올리고 고추지 톡 올려 홀린듯 먹다보면 어느새 한 그릇 깨끗이 비워져있다 웨이팅 경쟁은 극악이지만 그만한 가치가 있는곳,0,0,0,0,0,0,1,171,웨이팅
naver,이태리국시 성수,Ryoonn,33.0,2026.05.05,1번째 방문,영수증,"너무 맛있어보여서 예약 후 첫 방문한 매장이에요~ 양식인데 느끼하지 않고, 양도 많아서 맛있게 먹었습니다!!",60,True,,,,"너무 맛있어보여서 예약 후 첫 방문한 매장이에요~ 양식인데 느끼하지 않고, 양도 많아서 맛있게 먹었습니다!!",너무 맛있어보여서 예약 후 첫 방문한 매장이에요 양식인데 느끼하지 않고 양도 많아서 맛있게 먹었습니다 EXCLAM,0,0,0,0,1,0,0,60,예약
naver,훼미리손칼국수보쌈,팔로우하면 손해 놉,826.0,2025.05.16,1번째 방문,영수증,"성수동에 위치한 맛집 ""훼미리손칼국수보쌈"" 다녀왔습니다. 이전부터 유명했는데 나혼자산다 전현무, 이주승 맛집 으로 더 유명한 곳! 이라고 해서 가봤어요. 비가엄청 오는날이라 더 땡기는듯~^^ 금요일 5시쯤 도착했는데 이미 웨이팅 시작요~ ㅠㅠ 저녁을 다들 일찍도 드시네요~ 주차는 바로앞 거주자 주차 2자리 있고요 자리없음 근처 유료주차장 가셔야합니다. 주문한 메뉴는 보쌈정식, 제로콜라 있어요~ 보쌈과 공기밥, 칼국수 이렇게 나옵니다. 보쌈은 잡내없고 칼국수는 사골베이스 국물이고요. 사골베이스국물 안좋아하시면 안맞으실겁니다. 맛은 이집 괜찮네~ 하는 정도? 맛있게 먹었어요. 공기밥은 공기에 반정도 주시네요~ 양이 그렇게 많은건 아니라 두명이가서 정식2, 파전이나 감자전 추가하시는걸 추천해요~ 회전빨라서 다행",399,True,,,,"성수동에 위치한 맛집 ""훼미리손칼국수보쌈"" 다녀왔습니다. 이전부터 유명했는데 나혼자산다 전현무, 이주승 맛집 으로 더 유명한 곳! 이라고 해서 가봤어요. 비가엄청 오는날이라 더 땡기는듯~^^ 금요일 5시쯤 도착했는데 이미 웨이팅 시작요~ ㅠㅠ 저녁을 다들 일찍도 드시네요~ 주차는 바로앞 거주자 주차 2자리 있고요 자리없음 근처 유료주차장 가셔야합니다. 주문한 메뉴는 보쌈정식, 제로콜라 있어요~ 보쌈과 공기밥, 칼국수 이렇게 나옵니다. 보쌈은 잡내없고 칼국수는 사골베이스 국물이고요. 사골베이스국물 안좋아하시면 안맞으실겁니다. 맛은 이집 괜찮네~ 하는 정도? 맛있게 먹었어요. 공기밥은 공기에 반정도 주시네요~ 양이 그렇게 많은건 아니라 두명이가서 정식2, 파전이나 감자전 추가하시는걸 추천해요~ 회전빨라서 다행",성수동에 위치한 맛집 훼미리손칼국수보쌈 다녀왔습니다 이전부터 유명했는데 나혼자산다 전현무 이주승 맛집 으로 더 유명한 곳 EXCLAM 이라고 해서 가봤어요 비가엄청 오는날이라 더 땡기는듯 금요일 5시쯤 도착했는데 이미 웨이팅 시작요 저녁을 다들 일찍도 드시네요 주차는 바로앞 거주자 주차 2자리 있고요 자리없음 근처 유료주차장 가셔야합니다 주문한 메뉴는 보쌈정식 제로콜라 있어요 보쌈과 공기밥 칼국수 이렇게 나옵니다 보쌈은 잡내없고 칼국수는 사골베이스 국물이고요 사골베이스국물 안좋아하시면 안맞으실겁니다 맛은 이집 괜찮네 하는 정도 QUESTION 맛있게 먹었어요 공기밥은 공기에 반정도 주시네요 양이 그렇게 많은건 아니라 두명이가서 정식2 파전이나 감자전 추가하시는걸 추천해요 회전빨라서 다행,0,0,0,1,1,1,1,399,"주문, 웨이팅"
kakao,육지,재영,1.0,2025-07-03,,,친절하고 맛있었습니다!,12,True,5.0,5.0,브론즈 레벨,친절하고 맛있었습니다!,친절하고 맛있었습니다 EXCLAM,0,0,0,0,1,0,0,12,친절
naver,뼈탄집 성수역점,륭71,47.0,2026.03.12,1번째 방문,영수증,예전에 우연히 한번 왔다가 너무 맛있어사 성수 들린김에 또 왔어요!!! 고기도 직접 구워주셔서 너무 편하고 테이블도 널찍널찍 해서 좋아용 고기는 물론 계탄밥도 존맛이고 직원분들도 하나같이 다 친절하십니다 완전 만족스런 식사에요🥰,127,True,,,,예전에 우연히 한번 왔다가 너무 맛있어사 성수 들린김에 또 왔어요!!! 고기도 직접 구워주셔서 너무 편하고 테이블도 널찍널찍 해서 좋아용 고기는 물론 계탄밥도 존맛이고 직원분들도 하나같이 다 친절하십니다 완전 만족스런 식사에요🥰,예전에 우연히 한번 왔다가 너무 맛있어사 성수 들린김에 또 왔어요 EXCLAM 고기도 직접 구워주셔서 너무 편하고 테이블도 널찍널찍 해서 좋아용 고기는 물론 계탄밥도 존맛이고 직원분들도 하나같이 다 친절하십니다 완전 만족스런 식사에요 EMO_POS,1,0,0,0,1,0,0,127,"친절, 직원, 구워주"
naver,을밀대 평양냉면,메메38,87.0,2025.12.19,1번째 방문,예약,"전부터 와보고 싶었는데 주변에서 술약속이 있어 다음날 드디어 왔네요. 물냉면과 양지탕밥을 주문했고, 물냉면은 간이 좀 되어있어 슴슴보다는 강한 맛이었네요. 오히려 양지탕밥이 따뜻해서 그런지 간이 안 되어 있는 느낌이라 소금/후추 간을 좀 해서 먹으면 좋습니다. 면을 풀어보니 양도 많고 시원하고 깊은 감칠맛이 꽤나 디테일하게 나서 끝까지 물리지 않게 먹을 수 있었네요. 고기도 양이 적어서 그렇지 맛도리입니다. 반찬들 중에 김치도 정말 맛있었고 온육수를 기본으로 주시는데 속 풀기엔 제격입니다. 11시 전에 들어와서 기다림 없이 들어왔는데 나올 때 보니 줄이 꽤 길더군요. 다행이었습니다.. 맛있게 잘 먹었습니다~~!!:)",348,True,,,,"전부터 와보고 싶었는데 주변에서 술약속이 있어 다음날 드디어 왔네요. 물냉면과 양지탕밥을 주문했고, 물냉면은 간이 좀 되어있어 슴슴보다는 강한 맛이었네요. 오히려 양지탕밥이 따뜻해서 그런지 간이 안 되어 있는 느낌이라 소금/후추 간을 좀 해서 먹으면 좋습니다. 면을 풀어보니 양도 많고 시원하고 깊은 감칠맛이 꽤나 디테일하게 나서 끝까지 물리지 않게 먹을 수 있었네요. 고기도 양이 적어서 그렇지 맛도리입니다. 반찬들 중에 김치도 정말 맛있었고 온육수를 기본으로 주시는데 속 풀기엔 제격입니다. 11시 전에 들어와서 기다림 없이 들어왔는데 나올 때 보니 줄이 꽤 길더군요. 다행이었습니다.. 맛있게 잘 먹었습니다~~!!:)",전부터 와보고 싶었는데 주변에서 술약속이 있어 다음날 드디어 왔네요 물냉면과 양지탕밥을 주문했고 물냉면은 간이 좀 되어있어 슴슴보다는 강한 맛이었네요 오히려 양지탕밥이 따뜻해서 그런지 간이 안 되어 있는 느낌이라 소금 후추 간을 좀 해서 먹으면 좋습니다 면을 풀어보니 양도 많고 시원하고 깊은 감칠맛이 꽤나 디테일하게 나서 끝까지 물리지 않게 먹을 수 있었네요 고기도 양이 적어서 그렇지 맛도리입니다 반찬들 중에 김치도 정말 맛있었고 온육수를 기본으로 주시는데 속 풀기엔 제격입니다 11시 전에 들어와서 기다림 없이 들어왔는데 나올 때 보니 줄이 꽤 길더군요 다행이었습니다 맛있게 잘 먹었습니다 TILDE EXCLAM,0,0,0,0,1,0,1,348,주문
naver,뼈탄집 성수역점,soyoung868,25.0,2026.04.02,1번째 방문,영수증,뼈탄집 그릴링서비스 너무 좋아요.. 고기를 너무 맛있게 구워주시네요 ㅎㅎ 계탄밥도 꼭 같이 드셔보시길.. 성수 데이트 왔다가 맛집 발견했네요👍,79,True,,,,뼈탄집 그릴링서비스 너무 좋아요.. 고기를 너무 맛있게 구워주시네요 ㅎㅎ 계탄밥도 꼭 같이 드셔보시길.. 성수 데이트 왔다가 맛집 발견했네요👍,뼈탄집 그릴링서비스 너무 좋아요 고기를 너무 맛있게 구워주시네요 계탄밥도 꼭 같이 드셔보시길 성수 데이트 왔다가 맛집 발견했네요 EMO_POS,1,0,0,0,0,0,0,79,"서비스, 구워주"
