platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,가격_matched_keywords
naver,원조 조박집 본관,PC크레이터 곰탱이,258.0,2025.01.10,1번째 방문,영수증,"달큰 새콤 시원한 동치미 국수로 시작하는 마포 돼지갈비 맛집 #원조_조박집 (☆☆☆), 점심시간에도 인산인해! 고기를 기다리며 동치미 미니어쳐로 입가심하고 1인분 19,000원씩하는 돼지갈비를 그릴 가득히 올려 살짝 탈정도? 타기 바로직전?정도로 구워서 상추랑 깻잎이랑 파채랑 양배추샐러드랑 무채랑 구운마늘까지 한쌈 크게싸서 입이 터져라 쑤셔넣고 힘겹게 씹으면 달큰한 육즙과 함께 갖은 채소들의 달큰 쌉싸름한 즙까지 혼합되어 입안은 무아지경 ~ 점심시간 남자 셋이서 먹다보니 어느새 5인분! 마무리로 된장찌개랑 공기밥이랑 각 한개씩 주문해서 쓱삭 ~ 입안이 절어있어 뭔가가 절실할때 내어주는 식혜 한사발까지! 마포 조박집은 돼지갈비 근본이다 ! 강추추추추추 !",369,True,,,,"달큰 새콤 시원한 동치미 국수로 시작하는 마포 돼지갈비 맛집 #원조_조박집 (☆☆☆), 점심시간에도 인산인해! 고기를 기다리며 동치미 미니어쳐로 입가심하고 1인분 19,000원씩하는 돼지갈비를 그릴 가득히 올려 살짝 탈정도? 타기 바로직전?정도로 구워서 상추랑 깻잎이랑 파채랑 양배추샐러드랑 무채랑 구운마늘까지 한쌈 크게싸서 입이 터져라 쑤셔넣고 힘겹게 씹으면 달큰한 육즙과 함께 갖은 채소들의 달큰 쌉싸름한 즙까지 혼합되어 입안은 무아지경 ~ 점심시간 남자 셋이서 먹다보니 어느새 5인분! 마무리로 된장찌개랑 공기밥이랑 각 한개씩 주문해서 쓱삭 ~ 입안이 절어있어 뭔가가 절실할때 내어주는 식혜 한사발까지! 마포 조박집은 돼지갈비 근본이다 ! 강추추추추추 !",달큰 새콤 시원한 동치미 국수로 시작하는 마포 돼지갈비 맛집 원조_조박집 점심시간에도 인산인해 EXCLAM 고기를 기다리며 동치미 미니어쳐로 입가심하고 1인분 19 000원씩하는 돼지갈비를 그릴 가득히 올려 살짝 탈정도 QUESTION 타기 바로직전 QUESTION 정도로 구워서 상추랑 깻잎이랑 파채랑 양배추샐러드랑 무채랑 구운마늘까지 한쌈 크게싸서 입이 터져라 쑤셔넣고 힘겹게 씹으면 달큰한 육즙과 함께 갖은 채소들의 달큰 쌉싸름한 즙까지 혼합되어 입안은 무아지경 점심시간 남자 셋이서 먹다보니 어느새 5인분 EXCLAM 마무리로 된장찌개랑 공기밥이랑 각 한개씩 주문해서 쓱삭 입안이 절어있어 뭔가가 절실할때 내어주는 식혜 한사발까지 EXCLAM 마포 조박집은 돼지갈비 근본이다 EXCLAM 강추추 EXCLAM,0,0,0,0,1,1,1,369,원
kakao,소문난성수감자탕,Lapis Lazuli,62.0,2025-08-11,,,맛있는 음식을 찾아 땡전을 꼬나박고 있는 중생들에게 뼈해장국 찐 맛집을 알려주마.. 진짜 맛집은 경기도 광주 시내에 있다 1인분짜리 해장국 시키면 쓸데없이 안맵고 뼈고기 부드럽고 양도 많다 보건소 건너편에 있는 전주감자탕 그 작은 경기도 광주 시내에 지점이 두개나 있다 중생들아 걱정말거라 너희의 사돈에 팔촌까지 합친 전재산보다 내가 먹을꺼에 쓴 비용이 훨씬 많으니..ㅎㅎ,208,False,1.0,2.6,실버 레벨,맛있는 음식을 찾아 땡전을 꼬나박고 있는 중생들에게 뼈해장국 찐 맛집을 알려주마.. 진짜 맛집은 경기도 광주 시내에 있다 1인분짜리 해장국 시키면 쓸데없이 안맵고 뼈고기 부드럽고 양도 많다 보건소 건너편에 있는 전주감자탕 그 작은 경기도 광주 시내에 지점이 두개나 있다 중생들아 걱정말거라 너희의 사돈에 팔촌까지 합친 전재산보다 내가 먹을꺼에 쓴 비용이 훨씬 많으니..ㅎㅎ,맛있는 음식을 찾아 땡전을 꼬나박고 있는 중생들에게 뼈해장국 찐 맛집을 알려주마 진짜 맛집은 경기도 광주 시내에 있다 1인분짜리 해장국 시키면 쓸데없이 안맵고 뼈고기 부드럽고 양도 많다 보건소 건너편에 있는 전주감자탕 그 작은 경기도 광주 시내에 지점이 두개나 있다 중생들아 걱정말거라 너희의 사돈에 팔촌까지 합친 전재산보다 내가 먹을꺼에 쓴 비용이 훨씬 많으니,0,0,0,0,0,0,1,208,"돈, 비용"
kakao,을밀대 본점,감자,152.0,2025-06-06,,,평냉 평범 녹두전 굿굿 그리고 소주가 진짜 싸다!,27,True,3.0,4.3,실버 레벨,평냉 평범 녹두전 굿굿 그리고 소주가 진짜 싸다!,평냉 평범 녹두전 굿굿 그리고 소주가 진짜 싸다 EXCLAM,0,0,0,0,1,0,0,27,싸다
naver,훼미리손칼국수보쌈,Uyunii,141.0,2025.06.19,1번째 방문,영수증,일단 사람도 많고 직원분도 바쁘셔서 시끄럽고 정신없어요 밥 먹는데 옆에서 숟가락 잔뜩 모아두고 정리하셔서 쇠 부딪히는 소리 계속 들으면서 밥 먹음.. 식사공간이랑 일하시는 공간이랑 분리가 안되있어서 진짜 정신 사납게 밥 먹었어요 칼국수는 쏘쏘(남김) 보쌈은 입에서 녹고 맛있어서 추가주문 반찬으로 주시는 김치 말고 보쌈이랑 나오는 김치랑 드세요 훨 맛있음 다녀온 지인 말로는 칼국수는 후추를 꼭 뿌려야한다고 하더라고요?? 칼국수가 기대이하라 다음에 가면 보쌈만 먹을 거 같아요 + 화장실 남녀공용,277,True,,,,일단 사람도 많고 직원분도 바쁘셔서 시끄럽고 정신없어요 밥 먹는데 옆에서 숟가락 잔뜩 모아두고 정리하셔서 쇠 부딪히는 소리 계속 들으면서 밥 먹음.. 식사공간이랑 일하시는 공간이랑 분리가 안되있어서 진짜 정신 사납게 밥 먹었어요 칼국수는 쏘쏘(남김) 보쌈은 입에서 녹고 맛있어서 추가주문 반찬으로 주시는 김치 말고 보쌈이랑 나오는 김치랑 드세요 훨 맛있음 다녀온 지인 말로는 칼국수는 후추를 꼭 뿌려야한다고 하더라고요?? 칼국수가 기대이하라 다음에 가면 보쌈만 먹을 거 같아요 + 화장실 남녀공용,일단 사람도 많고 직원분도 바쁘셔서 시끄럽고 정신없어요 밥 먹는데 옆에서 숟가락 잔뜩 모아두고 정리하셔서 쇠 부딪히는 소리 계속 들으면서 밥 먹음 식사공간이랑 일하시는 공간이랑 분리가 안되있어서 진짜 정신 사납게 밥 먹었어요 칼국수는 쏘쏘 남김 보쌈은 입에서 녹고 맛있어서 추가주문 반찬으로 주시는 김치 말고 보쌈이랑 나오는 김치랑 드세요 훨 맛있음 다녀온 지인 말로는 칼국수는 후추를 꼭 뿌려야한다고 하더라고요 QUESTION 칼국수가 기대이하라 다음에 가면 보쌈만 먹을 거 같아요 화장실 남녀공용,0,0,0,0,0,1,0,277,원
naver,쭌곱창,d1dm5dhr,32.0,2026.03.11,1번째 방문,영수증,메뉴 구성이랑 가성비 너무 좋아용… 단골 가게 확정…♡,30,True,,,,메뉴 구성이랑 가성비 너무 좋아용… 단골 가게 확정…♡,메뉴 구성이랑 가성비 너무 좋아용 단골 가게 확정 EMO_POS,1,0,0,0,0,0,0,30,가성비
kakao,옥동식 서교점,aki,86.0,2025-12-22,,,맑은 국물에 감동 받고 다시 갔는데 흑백 방송전부터 인기있는데였지만 방송후부터 웨이팅 장난 아니네요ㅠ전엔 평일 4시반쯤 현장웨이팅 등록하러 가니까 처번째로 입장했는데 이제 4시에 48팀ㅠ오전도 원격 캐치테이블이 9시부터 그 정도.이젠 포장도 안된다고 해요. 나중에 다시 가는걸로...,158,False,5.0,4.4,골드 레벨,맑은 국물에 감동 받고 다시 갔는데 흑백 방송전부터 인기있는데였지만 방송후부터 웨이팅 장난 아니네요ㅠ전엔 평일 4시반쯤 현장웨이팅 등록하러 가니까 처번째로 입장했는데 이제 4시에 48팀ㅠ오전도 원격 캐치테이블이 9시부터 그 정도.이젠 포장도 안된다고 해요. 나중에 다시 가는걸로...,맑은 국물에 감동 받고 다시 갔는데 흑백 방송전부터 인기있는데였지만 방송후부터 웨이팅 장난 아니네요 전엔 평일 4시반쯤 현장웨이팅 등록하러 가니까 처번째로 입장했는데 이제 4시에 48팀 오전도 원격 캐치테이블이 9시부터 그 정도 이젠 포장도 안된다고 해요 나중에 다시 가는걸로,0,0,0,0,0,0,1,158,원
kakao,뼈탄집 성수역점,유현진,2.0,2026-02-16,,,고기가 너무 맛있어요ㅎㅎ 직원분께서 구워주시고 고기 위에 야채를 올려주셔서 맛있게 먹었습니다~,52,True,5.0,5.0,브론즈 레벨,고기가 너무 맛있어요ㅎㅎ 직원분께서 구워주시고 고기 위에 야채를 올려주셔서 맛있게 먹었습니다~,고기가 너무 맛있어요 직원분께서 구워주시고 고기 위에 야채를 올려주셔서 맛있게 먹었습니다,0,0,0,0,0,0,0,52,원
naver,금금 성수점,snk****,82.0,2026.04.13,1번째 방문,영수증,맛있고 가성비 있어요! 음식이 깔끔해요,21,True,,,,맛있고 가성비 있어요! 음식이 깔끔해요,맛있고 가성비 있어요 EXCLAM 음식이 깔끔해요,0,0,0,0,1,0,0,21,가성비
naver,장인닭갈비 홍대점,bki****,2.0,2026.04.01,1번째 방문,영수증,친구들이랑 왔는데 가격도 괜찮고 너무 맛있어요. 다른 사람들한테도 강추~,40,True,,,,친구들이랑 왔는데 가격도 괜찮고 너무 맛있어요. 다른 사람들한테도 강추~,친구들이랑 왔는데 가격도 괜찮고 너무 맛있어요 다른 사람들한테도 강추,0,0,0,0,0,0,0,40,가격
kakao,을밀대 본점,오명우Ryanghyo(Clarity),34.0,2025-02-02,,,"뜨거운 여름철 시원하고 슴슴한 평양냉면, 녹두전 맛집",29,False,5.0,4.4,실버 레벨,"뜨거운 여름철 시원하고 슴슴한 평양냉면, 녹두전 맛집",뜨거운 여름철 시원하고 슴슴한 평양냉면 녹두전 맛집,0,0,0,0,0,0,0,29,원
naver,소문난성수감자탕,wm0****,9.0,2026.03.11,1번째 방문,영수증,"잡내나고 우유비린맛같은게 납니다 나오는 순서도 저희보다 늦게주문한 사람들이 끓여서 먹고있을때 저희꺼가 나오고요 기본오이는 말라서 먹기가 좀그렇더군요 그리고 직원분들이 자꾸 저희테이블아래 쓰레기통에 물건을 던져서 넣더군요 깨진 소주잔, 병뚜껑 등 참불쾌합니다 그럴꺼면 직원전용 쓰레기통을 만드세요 먹고있는데 자꾸 저희발옆 쓰레기통에 직원불들이 물건던지면 참 기분좋겠습니다 유명하다해서 갔는데 손님받기만바쁘지 잡내나고 쓰레기던지고 음식 늦게나오고 속도 좀안좋네요 밥처음 남겨봅니다 도저히 먹기가 힘듭니다",279,False,,,,"잡내나고 우유비린맛같은게 납니다 나오는 순서도 저희보다 늦게주문한 사람들이 끓여서 먹고있을때 저희꺼가 나오고요 기본오이는 말라서 먹기가 좀그렇더군요 그리고 직원분들이 자꾸 저희테이블아래 쓰레기통에 물건을 던져서 넣더군요 깨진 소주잔, 병뚜껑 등 참불쾌합니다 그럴꺼면 직원전용 쓰레기통을 만드세요 먹고있는데 자꾸 저희발옆 쓰레기통에 직원불들이 물건던지면 참 기분좋겠습니다 유명하다해서 갔는데 손님받기만바쁘지 잡내나고 쓰레기던지고 음식 늦게나오고 속도 좀안좋네요 밥처음 남겨봅니다 도저히 먹기가 힘듭니다",잡내나고 우유비린맛같은게 납니다 나오는 순서도 저희보다 늦게주문한 사람들이 끓여서 먹고있을때 저희꺼가 나오고요 기본오이는 말라서 먹기가 좀그렇더군요 그리고 직원분들이 자꾸 저희테이블아래 쓰레기통에 물건을 던져서 넣더군요 깨진 소주잔 병뚜껑 등 참불쾌합니다 그럴꺼면 직원전용 쓰레기통을 만드세요 먹고있는데 자꾸 저희발옆 쓰레기통에 직원불들이 물건던지면 참 기분좋겠습니다 유명하다해서 갔는데 손님받기만바쁘지 잡내나고 쓰레기던지고 음식 늦게나오고 속도 좀안좋네요 밥처음 남겨봅니다 도저히 먹기가 힘듭니다,0,0,0,0,0,0,0,279,원
kakao,능동미나리 성수점,냉정한 미식맨,481.0,2025-09-27,,,술 먹고 맛있게 먹음 좀 비싸긴 한데 은근 실하고 괜찮은 소고기가 꽤 들어가 있다. 토렴 국밥 싫어하는데 이 집은 토렴으로 드시길 인스타감성일까봐 피했는데 괜찮음. 비빔밥은 간장장이라 특이하긴 한데 넘 달아 냉정하게 평타,123,False,4.0,4.1,골드 레벨,술 먹고 맛있게 먹음 좀 비싸긴 한데 은근 실하고 괜찮은 소고기가 꽤 들어가 있다. 토렴 국밥 싫어하는데 이 집은 토렴으로 드시길 인스타감성일까봐 피했는데 괜찮음. 비빔밥은 간장장이라 특이하긴 한데 넘 달아 냉정하게 평타,술 먹고 맛있게 먹음 좀 비싸긴 한데 은근 실하고 괜찮은 소고기가 꽤 들어가 있다 토렴 국밥 싫어하는데 이 집은 토렴으로 드시길 인스타감성일까봐 피했는데 괜찮음 비빔밥은 간장장이라 특이하긴 한데 넘 달아 냉정하게 평타,0,0,0,0,0,0,0,123,비싸
naver,훼미리손칼국수보쌈,먹고 취하고 여행하라,111.0,2025.11.07,1번째 방문,예약,야들한 수육에 시원한 칼국수... 대존맛... 뚝섬오면 꼭 드세요🫵 칼국수 하나씩에 수육 시키려고 했는데 엄뫄 셋뚜로 팔더라고요?💗 칼국수에 조밥에 수육에 쌈배추도 왕창 주셔서 배터지게 먹고 나왔습니다...🐷 양만 많은 게 아니라 반찬까지 하나같이 맛있어요! 특히 무김치 진짜 미쳤슴다 리필 때렸어요...🤤 조합이 너무 좋아서 대화도 없이 와두와구 먹었네용... 서울숲 가면 꼭 다시 갈 것 같아요! 저는 금욜 5시에 바로 들어가서 먹었는데 나올 때 쯤 보니까 웨이팅 있더라구요.. 원래 줄 서는 집이라고 하니 참고하세요!,292,True,,,,야들한 수육에 시원한 칼국수... 대존맛... 뚝섬오면 꼭 드세요🫵 칼국수 하나씩에 수육 시키려고 했는데 엄뫄 셋뚜로 팔더라고요?💗 칼국수에 조밥에 수육에 쌈배추도 왕창 주셔서 배터지게 먹고 나왔습니다...🐷 양만 많은 게 아니라 반찬까지 하나같이 맛있어요! 특히 무김치 진짜 미쳤슴다 리필 때렸어요...🤤 조합이 너무 좋아서 대화도 없이 와두와구 먹었네용... 서울숲 가면 꼭 다시 갈 것 같아요! 저는 금욜 5시에 바로 들어가서 먹었는데 나올 때 쯤 보니까 웨이팅 있더라구요.. 원래 줄 서는 집이라고 하니 참고하세요!,야들한 수육에 시원한 칼국수 대존맛 뚝섬오면 꼭 드세요 칼국수 하나씩에 수육 시키려고 했는데 엄뫄 셋뚜로 팔더라고요 QUESTION EMO_POS 칼국수에 조밥에 수육에 쌈배추도 왕창 주셔서 배터지게 먹고 나왔습니다 양만 많은 게 아니라 반찬까지 하나같이 맛있어요 EXCLAM 특히 무김치 진짜 미쳤슴다 리필 때렸어요 조합이 너무 좋아서 대화도 없이 와두와구 먹었네용 서울숲 가면 꼭 다시 갈 것 같아요 EXCLAM 저는 금욜 5시에 바로 들어가서 먹었는데 나올 때 쯤 보니까 웨이팅 있더라구요 원래 줄 서는 집이라고 하니 참고하세요 EXCLAM,1,0,0,0,1,1,1,292,원
kakao,옥동식 서교점,하도,162.0,2025-01-18,,,"국물, 밥, 고기에 아주 특별함을 느낄 순 없었지만 전체적으로 깔끔함 고추지가 맛있음 단순 쌈장이 아니라 청양고추 맛이 팍팍 느껴지는... 근데 이게 이 국밥과 어울리나...? 석박지와 고추지가 있는데도 끝까지 못 먹은 이유는... 국밥을 면기에 주셔서 그런거같아요... 음식이 금방 식으면서 좀 질렸어요... 김치는 젓갈이 들어간 어리를빗 경상도식 김치스러운데 달달한편 (저는 불호) 웨이팅이 악마같음 캐치테이블 원격웨이팅 필수 식당 분위기가 묘함 너무 조용...하다 해야하나 바 형태로 다닥다닥 붙어앉아야하고(다찌), 매장엔 음악도 없고, 떠들기도 뭣하고 살짝 눈치보며 조용조용 얘기하다가 얼른 다 먹고 나갔음 번갯불에 콩구워먹듯... 편안하게 먹을 분위기는 아님 밖에 웨이팅도 많고...",387,True,4.0,3.4,골드 레벨,"국물, 밥, 고기에 아주 특별함을 느낄 순 없었지만 전체적으로 깔끔함 고추지가 맛있음 단순 쌈장이 아니라 청양고추 맛이 팍팍 느껴지는... 근데 이게 이 국밥과 어울리나...? 석박지와 고추지가 있는데도 끝까지 못 먹은 이유는... 국밥을 면기에 주셔서 그런거같아요... 음식이 금방 식으면서 좀 질렸어요... 김치는 젓갈이 들어간 어리를빗 경상도식 김치스러운데 달달한편 (저는 불호) 웨이팅이 악마같음 캐치테이블 원격웨이팅 필수 식당 분위기가 묘함 너무 조용...하다 해야하나 바 형태로 다닥다닥 붙어앉아야하고(다찌), 매장엔 음악도 없고, 떠들기도 뭣하고 살짝 눈치보며 조용조용 얘기하다가 얼른 다 먹고 나갔음 번갯불에 콩구워먹듯... 편안하게 먹을 분위기는 아님 밖에 웨이팅도 많고...",국물 밥 고기에 아주 특별함을 느낄 순 없었지만 전체적으로 깔끔함 고추지가 맛있음 단순 쌈장이 아니라 청양고추 맛이 팍팍 느껴지는 근데 이게 이 국밥과 어울리나 QUESTION 석박지와 고추지가 있는데도 끝까지 못 먹은 이유는 국밥을 면기에 주셔서 그런거같아요 음식이 금방 식으면서 좀 질렸어요 김치는 젓갈이 들어간 어리를빗 경상도식 김치스러운데 달달한편 저는 불호 웨이팅이 악마같음 캐치테이블 원격웨이팅 필수 식당 분위기가 묘함 너무 조용 하다 해야하나 바 형태로 다닥다닥 붙어앉아야하고 다찌 매장엔 음악도 없고 떠들기도 뭣하고 살짝 눈치보며 조용조용 얘기하다가 얼른 다 먹고 나갔음 번갯불에 콩구워먹듯 편안하게 먹을 분위기는 아님 밖에 웨이팅도 많고,0,0,0,0,0,1,0,387,원
