식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
능동미나리 성수지점,사랑슈런단미,175,2026.02.08,1번째 방문,영수증,"성수 지날 때마다 줄이 길어 못 먹어봤던 능동미나리, 드디어 방문했어요. 일일 한정 메뉴로 육전, 차돌모둠곰탕, 육회비빔밥 주문. 미나리 듬뿍 올라간 곰탕은 보기만 해도 건강해지는 느낌이고, 육전은 고기 잡내 없이 부드러워 미나리무침이랑 찰떡이에요. 식사 후 웨이팅 엄청났고, 추운 날 웨이팅 손님들 위한 생강차까지 준비돼 있어 배려가 인상 깊었습니다.👍🏻😋🍴",201,True
능동미나리 성수지점,흥얼흥얼88,396,2026.02.07,1번째 방문,영수증,- 미나리곰탕,7,True
능동미나리 성수지점,이 구역 히키코모리,594,2026.02.05,1번째 방문,영수증,미나리 국밥 육회비빔밥^^ 김치랑 국밥 비빔밥 한그릇 뚝딱 밥 1공기씩 추가무료 하지만 빵을 먹어야하니 한공기로 만족 깍두기랑 맛잇게 먹었네요^^,81,True
능동미나리 성수지점,제싯,172,2026.02.05,1번째 방문,영수증,육전 맛있고 속이 편한 음식이에요,18,True
능동미나리 성수지점,미유리블,2260,2026.02.02,5번째 방문,영수증,친절해요,4,False
능동미나리 성수지점,강지영5871,1119,2026.02.01,1번째 방문,예약,미나리 곰탕은 미나리 덕분에 개운한 맛이 나고 육전은 계란맛이 많이 나는게 흠이지만 미나리 무침과 같이 먹으니 좋았어요,66,True
능동미나리 성수지점,요미요미냠냠냠,76,2026.02.01,1번째 방문,영수증,능동미나리 먹으러 성수동 가요 넘넘 맛있고 음식도 빨리 나와서 좋아요,38,False
능동미나리 성수지점,토마토ㅇ,556,2026.01.31,2번째 방문,영수증,육전 너무 부드럽고 맛있어요👍 곰탕도 뜨끈뜨끈 깔끔해서 좋았습니다ㅎㅎ,38,True
능동미나리 성수지점,foodkiller,1214,2026.01.29,8번째 방문,예약,늦은 밤까지 열여서 감사합니다 🧡🧡🧡🧡,21,True
능동미나리 성수지점,막개,46,2026.01.26,1번째 방문,예약,미나리육회비빔밥 먹었습니다! 기대 안 했는데 정~~말 맛있어요 미나리 향이 아주가득가득 넘쳐서 입이 행복해용^3^,63,True
능동미나리 성수지점,초록느림보,459,2026.01.25,1번째 방문,영수증,"“미나리 곰탕이라니?” 하는 마음에 궁금해서 줄을 서 봤어요. 대략 30분 정도 기다린 것 같아요. 기다리는 동안 친구와 사진 메뉴를 보며 어떤 걸 먹을지 한참 고민했답니다. 미나리곰탕, 미나리육회 등 메뉴들이 하나같이 특색 있어서 고르기가 쉽지 않았어요. 드디어 나온 음식에는 정말 미나리가 듬뿍 올라가 있었어요. 밥과 고기가 함께 말아져 있고 그 위를 미나리가 가득 덮고 있더라고요. 향긋한 미나리 향이 국물과 잘 어우러져 색다른 매력이 있었어요. 함께 나온 깍두기도 정말 맛있었는데 새콤달콤하면서 큼직하게 썰린 무를 입맛에 맞게 잘라 먹으니 곰탕과 궁합이 참 좋았습니다. 평소와는 다른 특별한 한 끼를 제대로 즐긴 느낌이에요.",353,True
능동미나리 성수지점,포카칩스윗치즈,279,2026.01.25,1번째 방문,영수증,음…기대를 너무 많이 한듯. 명동교자 스러운 분주함과 외국인 관광객들에게 맞춰진 물가. 회전율은 꽤 빠름.,59,True
능동미나리 성수지점,셋뚜리32,1307,2026.01.20,1번째 방문,영수증,향긋한 미나리축제😊 바쁜와중에도 친절한 맛집!,25,True
능동미나리 성수지점,정신적사고,990,2026.01.20,1번째 방문,영수증,미나리 곰탕 저녁을 맛있게 먹었습니다.,21,True
능동미나리 성수지점,10구구,240,2026.01.17,1번째 방문,예약,추운 겨울 급하게 선택한 뜨끈한 국물요리 탁월한 선택이었다... 행복한 저녁식사 완료 웨이팅 줄 길어보여도 생각보다 금방 빠지는듯,72,True
능동미나리 성수지점,Kicnjd,19,2026.01.17,6번째 방문,영수증,오랜만에 또 방문한 능미 성수점 웨이팅이 길지 않아 금방 입장했어요 전에는 비빔밥 맛있게 먹었고 오늘은 좀 추워서 수육전골 먹었는데 육수가 진짜 맛있네요 칼국수까지 마무리로 먹으니까 너무 든든했어요 잘먹고갑니다~,118,False
능동미나리 성수지점,dnp****,2,2026.01.17,1번째 방문,영수증,너무 맛있어요 직원분들도 친절하시고 자리 안내도 잘 해주시더라고요! 웨이팅 하는 이유가 있는 매장입니다ㅎ 특히 차돌곰탕 가장 맛있었어요,75,False
능동미나리 성수지점,ujg****,1339,2026.01.17,1번째 방문,영수증,음식 맛있어요. 수저받침 예쁘게 세팅해 놓으셨네..,28,True
