가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
뼈탄집 성수역점,%,4,5,2025-12-25,5.0,True,402,성수동에 일이있어갔다가 친구한테 전에 이집맛있다고 듣고예약후방문했어요~~여기가 숙성삼겹살이랑 뼈직화구이가유명하다하더라구요~ 역시맛집은다르더라구요 고기굽는데고소한향이나더니 고기가탱글해요 안에육즙이잡혀있어서 입이즐겁더라구요~ 냉면파라 냉면도 감칠맛있게너무맛있었고. 특히추천하는밥도둑된장찌개는잊을수가없어요. 안에게도들어있고 된장콩에호박에 진짜 밥한공기뚝딱!이예요 ㅎ 마지막피날레는 뼈직화구이예요 숯불향이저양념과 너무조화롭고 고기가너무잘익어서 그냥살점이입에서녹아요~~~ 입과눈이너무행복한식사였어요직원분이구워줘서 식사하기도좋구요!그런데꼭예야하고가시는추천해요~직원분들이조금있으니. 만석입니다만석입니다~~계속얘기하시더라구요~다먹고나왔을땐 대기줄이있었구요~성수동에서고기집찾을땐 뼈탄집추천해요!^^ 전재방문의사1000000%입니다^^*,브론즈 레벨
뼈탄집 성수역점,🐥,1,5,2025-12-23,5.0,True,77,숙성고기를 그릴링서비스까지 해주시니 이건 맛없을수가 없죠~ 냉면이랑 조합도 진짜 최고입니다👍 고기에 홍어회비빔냉면 같이 먹는거 완전 추천!,브론즈 레벨
뼈탄집 성수역점,불주먹,12,5,2025-12-23,5.0,True,30,저희 들어오자마자 만석됐어요 그만큼 존맛탱 고깃집 원탑,실버 레벨
뼈탄집 성수역점,eunkyoung,1,5,2025-12-22,5.0,True,23,맛있어요😍😍😍 다음에는 연말모임 하려구요~,브론즈 레벨
뼈탄집 성수역점,꺼비월드,3,5,2025-12-22,5.0,True,258,"육즙이 터지는 숙성고기와 정갈한 반찬이 진짜 너무 만족스러웠어요💕 뼈탄삼겹살은 숙성이 잘 되었는지 육향이 진하고, 육즙이 가득 느껴져서 정신차려보니 이미 끝.. 반찬들도 기대 이상이었는데, 특히 장아찌류와 묵은지가 정말 미쳤습니다!!! 고기랑 같이 먹기 딱 좋은 밸런스라 조합 최고였구요😆 한우된찌도 건더기 가득 너무 맛있었어요👍🏻 인테리어도 너무 예쁘고 직원분들도 친절하셔서 다음에 팀 회식으로 오려구요 ㅎㅎ 성수에서 잘하는 고깃집 찾기 어려운데 완전 추천해요",브론즈 레벨
뼈탄집 성수역점,허헣,6,4.2,2025-12-22,5.0,True,8,깔끔하고 좋아요,브론즈 레벨
뼈탄집 성수역점,유아라,1,5,2025-12-22,5.0,True,50,"음식도 깔끔하고 고기도 다 구워주셔서 간편하게 먹을 수 있습니다 회식장소, 데이트로 추천😊",브론즈 레벨
뼈탄집 성수역점,양홍민,1,5,2025-12-22,5.0,True,20,제육하고 김찌치게 둘다 너무 맛있어요,브론즈 레벨
뼈탄집 성수역점,배슬기,1,5,2025-12-22,5.0,True,64,맨날 지나갈때마다 사람 많아서 오픈런 했는데 진짜 존맛탱… 솥밥에 고기까지 구워주셔서 점심에 오셔도 좋습니다!!!!,브론즈 레벨
뼈탄집 성수역점,이재일,1,5,2025-12-21,5.0,True,25,여자친구랑 데이트하다가 먹으로 왔는데 맛있어요,브론즈 레벨
뼈탄집 성수역점,엽,4,5,2025-12-21,5.0,True,52,뼈탄집이 고기집중에 제일 좋아요 부모님 처음모시고왔는데 너무맛있다고 극찬하셨어요 밑반찬 굿!!,브론즈 레벨
뼈탄집 성수역점,"태의,지이맘",1,5,2025-12-21,5.0,True,47,직접 구워주시고 맛있어서 항상 찾는 집입니다~^^ 밑반찬도 정갈하고 솥밥 킥이에요~~,브론즈 레벨
