platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,clean_text,tokens,tokens_pos,token_count,food_score,food_matched_words,food_label,price_score,price_matched_words,price_label,service_score,service_matched_words,service_label,atmosphere_score,atmosphere_matched_words,atmosphere_label,general_score,general_matched_words,general_label,category_total_score,category_total_label,sentiment_star,rating,diff_abs
kakao,각시보쌈,개볶긔,16,2026-01-03,,,맛있는데 너무 불친절함 정식먹었는데 찌개추가라고했는데 리필안됀다고 눈치주고 화내심 ;; 빨리먹으란식의 눈치주시고 두번다시올일없슴다,72,0,1,3.1,실버 레벨,14.4,1,high,1,1,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,2,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,맛있는데 너무 불친절함 정식먹었는데 찌개추가라고했는데 리필안됀다고 눈치주고 화내심 빨리먹으란식의 눈치주시고 두번다시올일없슴다,맛있다 너무 불친절하다 정식 먹다 찌개 추가 피다 돼다 눈치 주다 내심 빨리 먹다 눈치 주시 다시 오다,맛있다/Adjective 너무/Adverb 불친절하다/Adjective 정식/Noun 먹다/Verb 찌개/Noun 추가/Noun 피다/Verb 돼다/Verb 눈치/Noun 주다/Verb 내심/Noun 빨리/Adverb 먹다/Verb 눈치/Noun 주시/Noun 다시/Noun 오다/Verb,18,1,맛있다:1[token],positive,0,,neutral,-2,너무 불친절하다:-2[token],negative,0,,neutral,0,,neutral,-1,negative,1.8,1,0.8
kakao,각시보쌈,아뚱멍,134,2025-12-14,,,여자3인 배추보쌈 중짜 떵개 완. 야들… 촉촉 밑반찬도 다 맛있고 공기밥시키면 김치찌개 나오는게 좋았당,57,0,5,4.3,골드 레벨,11.8,1,high,1,5,has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0,2,0,6,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,여자3인 배추보쌈 중짜 떵개 완 야들 촉촉 밑반찬도 다 맛있고 공기밥시키면 김치찌개 나오는게 좋았당,여자 배추 보쌈 짜다 떵개 들다 촉촉 밑반찬 맛있다 공기밥 시키다 김치찌개 나오다 좋다,여자/Noun 배추/Noun 보쌈/Noun 짜다/Verb 떵개/Noun 들다/Verb 촉촉/Noun 밑반찬/Noun 맛있다/Adjective 공기밥/Noun 시키다/Verb 김치찌개/Noun 나오다/Verb 좋다/Adjective,14,1,밑반찬 맛있다:1[token] 짜다:-1[token] 촉촉:1[token],positive,0,,neutral,0,,neutral,0,,neutral,1,좋다:1[token],positive,2,positive,3,5,2
kakao,각시보쌈,쨍이,90,2025-12-13,,,"인기 어어어어엄청 많은 보쌈집! 저녁 5시 반 전에 도착했는데 6시반에 입장했어요ㅎㅎ 연말이라 술 드시는 손님도 많고 해서ㅠㅠ 굴보쌈 먹었는데 진짜 굵직굵직 싱싱한 굴에 보쌈 곁들여 먹으니 개존맛탱,, 이 날 낮에 이미 너무 많이 먹고 가서 좀 남겼는데, 나중에 배고플 때 가서 왕왕 먹고 막걸리도 왕창 마시고 싶어요ㅎㅎ 웨이팅 자리가 아주 협소하니 주의하셔야 합니다..",207,0,4,4.4,골드 레벨,19.1,1,high,1,4,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7,1,6,4,3,2,0,2,0,4,2,0,1,7,1,0,2,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,인기 어어어어엄청 많은 보쌈집 저녁 5시 반 전에 도착했는데 6시반에 입장했어요ㅎㅎ 연말이라 술 드시는 손님도 많고 해서ㅠㅠ 굴보쌈 먹었는데 진짜 굵직굵직 싱싱한 굴에 보쌈 곁들여 먹으니 개존맛탱 이 날 낮에 이미 너무 많이 먹고 가서 좀 남겼는데 나중에 배고플 때 가서 왕왕 먹고 막걸리도 왕창 마시고 싶어요ㅎㅎ 웨이팅 자리가 아주 협소하니 주의하셔야 합니다,인기 어어 엄청 많다 보쌈 저녁 도착 입장 연말 들다 손님 많다 보쌈 먹다 진짜 굵다 굵다 싱싱하다 보쌈 곁들이다 먹다 개존맛 이미 너무 많이 먹다 가다 남기다 나중 배고프다 가다 왕왕 먹다 막걸리 왕창 말다 싶다 웨이 자리 아주 협소하 주의,인기/Noun 어어/Noun 엄청/Adverb 많다/Adjective 보쌈/Noun 저녁/Noun 도착/Noun 입장/Noun 연말/Noun 들다/Verb 손님/Noun 많다/Adjective 보쌈/Noun 먹다/Verb 진짜/Noun 굵다/Adjective 굵다/Adjective 싱싱하다/Adjective 보쌈/Noun 곁들이다/Verb 먹다/Verb 개존맛/Noun 이미/Adverb 너무/Adverb 많이/Adverb 먹다/Verb 가다/Verb 남기다/Verb 나중/Noun 배고프다/Adjective 가다/Verb 왕왕/Noun 먹다/Verb 막걸리/Noun 왕창/Noun 말다/Verb 싶다/Verb 웨이/Noun 자리/Noun 아주/Noun 협소하/Noun 주의/Noun,42,3,싱싱하다:1[token] 개존맛:2[token],positive,1,엄청 많다:1[token],positive,0,,neutral,0,,neutral,0,곁들이다:1[token] 배고프다:-1[token],neutral,4,positive,3.8,4,0.2
kakao,각시보쌈,5점잘안준다,232,2025-12-12,,,평일 18시30분 도착 웨이팅 30분함 홍어삼합 대 +고기추가+굴추가+메밀면 대 5명에서 먹었는데 11만원대 나옴 가성비 굿 고기 not bad 굴 좀 비싸지만 알이 큼 홍어 fuxking 국수 soso 가성비 개굿,120,0,3,2.8,골드 레벨,16.299999999999997,1,high,1,3,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,2,3,4,2,4,0,2,0,0,0,0,1,2,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,평일 18시30분 도착 웨이팅 30분함 홍어삼합 대 고기추가 굴추가 메밀면 대 5명에서 먹었는데 11만원대 나옴 가성비 굿 고기 not bad 굴 좀 비싸지만 알이 큼 홍어 fuxking 국수 soso 가성비 개굿,평일 도착 웨이 홍어삼합 대다 고기 추가 추가 메밀 대다 먹다 나오다 가성 고기 비싸다 크다 홍어 국수 가성 개굿,평일/Noun 도착/Noun 웨이/Noun 홍어삼합/Noun 대다/Verb 고기/Noun 추가/Noun 추가/Noun 메밀/Noun 대다/Verb 먹다/Verb 나오다/Verb 가성/Noun 고기/Noun 비싸다/Adjective 크다/Verb 홍어/Noun 국수/Noun 가성/Noun 개굿/Noun,20,0,,neutral,-1,비싸다:-1[token],negative,0,,neutral,0,,neutral,4,가성:1[token] 크다:1[token] 개굿:2[token],positive,3,positive,3.4,3,0.4
kakao,각시보쌈,솔직리뷰어,35,2025-12-05,,,2시40분까지 라스트오더라고 늦을까봐.미리 주문하려고 전화했더니 인수 물어보더니 잠시만요 하고 갑자기 재료소진이라함 에바,67,1,1,4.9,실버 레벨,8.3,1,high,1,1,experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | photo_without_enough_detail:-0.2,0,2,0,1,2,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2시40분까지 라스트오더라고 늦을까봐 미리 주문하려고 전화했더니 인수 물어보더니 잠시만요 하고 갑자기 재료소진이라함 에바,라스트 오다 늦다 미리 주문 전화하다 인수 물어보다 잠시 갑자기 재료 소진 에바,라스트/Noun 오다/Verb 늦다/Verb 미리/Noun 주문/Noun 전화하다/Adjective 인수/Noun 물어보다/Verb 잠시/Noun 갑자기/Noun 재료/Noun 소진/Noun 에바/Noun,13,0,,neutral,0,,neutral,0,,neutral,0,,neutral,-3,늦다:-1[token] 소진:-1[token] 에바:-1[token],negative,-3,negative,1,1,0
kakao,각시보쌈,♥후암동짝눈이♥,174,2025-12-03,,,주말에 남편이랑 낮술하러 들른 각시보쌈 합정점이에요 합정역 7번 출구에서 가까워서 접근성도 좋고 항상 손님이 많아서 웨이팅은 기본인데 그래도 기다릴 가치 충분한 곳이에요 😊 저희는 점심에만 주문 가능한 보쌈정식을 먹었는데 보쌈 고기부터 감탄 나왔어요 잡내 없이 부드럽고 촉촉하게 삶아져서 한 점 씹을 때마다 고기결이 살아있고 무생채랑 같이 먹으면 조합이 정말 최고였어요 밑반찬도 깔끔하고 특히 김치찌개가 진짜 맛있어서 보쌈 먹다가 뜨끈한 국물 한입 먹으면 바로 소주 불러오는 맛이에요 🍶 손님이 많아도 이모님들이 너무 베테랑이라 주문도 빠르고 음식도 꼬이지 않아서 편하게 식사할 수 있었어요 합정에서 보쌈 드시고 싶으신 분들께 자신 있게 추천드려요 👍,364,1,5,4.3,골드 레벨,18.9,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,6,13,4,1,0,2,0,2,2,4,1,9,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,주말에 남편이랑 낮술하러 들른 각시보쌈 합정점이에요 합정역 7번 출구에서 가까워서 접근성도 좋고 항상 손님이 많아서 웨이팅은 기본인데 그래도 기다릴 가치 충분한 곳이에요 저희는 점심에만 주문 가능한 보쌈정식을 먹었는데 보쌈 고기부터 감탄 나왔어요 잡내 없이 부드럽고 촉촉하게 삶아져서 한 점 씹을 때마다 고기결이 살아있고 무생채랑 같이 먹으면 조합이 정말 최고였어요 밑반찬도 깔끔하고 특히 김치찌개가 진짜 맛있어서 보쌈 먹다가 뜨끈한 국물 한입 먹으면 바로 소주 불러오는 맛이에요 손님이 많아도 이모님들이 너무 베테랑이라 주문도 빠르고 음식도 꼬이지 않아서 편하게 식사할 수 있었어요 합정에서 보쌈 드시고 싶으신 분들께 자신 있게 추천드려요,주말 남편 낮술 들르다 각시 보쌈 정점 합정역 출구 가깝다 접근성 좋다 항상 손님 많다 웨이팅 기본 그래도 기다리다 가치 충분하다 저희 점심 주문 가능하다 보쌈 정식 먹다 보쌈 고기 감탄 나오다 잡다 없이 부드럽다 촉촉하다 삶다 씹다 기결 살다 무생채 같이 먹다 조합 정말 최고 이다 밑반찬 깔끔하다 특히 김치찌개 진짜 맛있다 보쌈 먹다 뜨끈하다 국물 먹다 바로 소주 불다 손님 많다 이모 들이다 너무 베테 이르다 주문 빠르다 음식 꼬이다 않다 편하다 식사 합정 보쌈 들다 싶다 자신 추천 드리다,주말/Noun 남편/Noun 낮술/Noun 들르다/Verb 각시/Noun 보쌈/Noun 정점/Noun 합정역/Noun 출구/Noun 가깝다/Adjective 접근성/Noun 좋다/Adjective 항상/Noun 손님/Noun 많다/Adjective 웨이팅/Noun 기본/Noun 그래도/Adverb 기다리다/Verb 가치/Noun 충분하다/Adjective 저희/Noun 점심/Noun 주문/Noun 가능하다/Adjective 보쌈/Noun 정식/Noun 먹다/Verb 보쌈/Noun 고기/Noun 감탄/Noun 나오다/Verb 잡다/Verb 없이/Adverb 부드럽다/Adjective 촉촉하다/Adjective 삶다/Verb 씹다/Verb 기결/Noun 살다/Verb 무생채/Noun 같이/Adverb 먹다/Verb 조합/Noun 정말/Noun 최고/Noun 이다/Verb 밑반찬/Noun 깔끔하다/Adjective 특히/Adverb 김치찌개/Noun 진짜/Noun 맛있다/Adjective 보쌈/Noun 먹다/Verb 뜨끈하다/Adjective 국물/Noun 먹다/Verb 바로/Noun 소주/Noun 불다/Verb 손님/Noun 많다/Adjective 이모/Noun 들이다/Verb 너무/Adverb 베테/Noun 이르다/Verb 주문/Noun 빠르다/Adjective 음식/Noun 꼬이다/Adjective 않다/Verb 편하다/Adjective 식사/Noun 합정/Noun 보쌈/Noun 들다/Verb 싶다/Verb 자신/Noun 추천/Noun 드리다/Verb,82,7,잡다 없이 부드럽다:2[token] 밑반찬 깔끔하다:1[token] 진짜 맛있다:2[token] 촉촉하다:1[token] 뜨끈하다:1[token],positive,0,,neutral,1,주문 빠르다:1[token],positive,1,편하다:1[token],positive,5,정말 최고:2[token] 추천 드리다:1[token] 좋다:1[token] 충분하다:1[token] 감탄:1[token] 불다:-1[token] 꼬이다:-1[token] 편하다:1[token],positive,14,positive,5,5,0
kakao,각시보쌈,박토토,103,2025-11-16,,,너무맛있게 먹었어요. 공기밥 시키면 참치김치찌개 주시는데 그것도 맛있었어요. 대기가 있지만 금방 빠져서 기다렸다 먹을만하고 다른테이블은 정식을 많이 드시던데 가성비 좋아 보였어요.,100,0,5,4.1,골드 레벨,13.799999999999995,1,high,1,5,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,3,3,4,1,0,0,2,0,1,0,0,2,1,0,0,3,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,너무맛있게 먹었어요 공기밥 시키면 참치김치찌개 주시는데 그것도 맛있었어요 대기가 있지만 금방 빠져서 기다렸다 먹을만하고 다른테이블은 정식을 많이 드시던데 가성비 좋아 보였어요,너무 맛있다 먹다 공기밥 시키다 참치 김치찌개 주다 그것 맛있다 대기 금방 빠지다 기다리다 먹다 만하 테이블 정식 많이 들다 가성 좋다 보이다,너무/Adverb 맛있다/Adjective 먹다/Verb 공기밥/Noun 시키다/Verb 참치/Noun 김치찌개/Noun 주다/Verb 그것/Noun 맛있다/Adjective 대기/Noun 금방/Noun 빠지다/Verb 기다리다/Verb 먹다/Verb 만하/Noun 테이블/Noun 정식/Noun 많이/Adverb 들다/Verb 가성/Noun 좋다/Adjective 보이다/Verb,23,3,너무 맛있다:2[token] 맛있다:1[token],positive,1,가성 좋다:1[token],positive,0,,neutral,0,,neutral,0,,neutral,4,positive,3.8,5,1.2
kakao,각시보쌈,개솔직,384,2025-11-16,,,웨이팅 있지만 회전율 빨라서 금방 들어감 고기 맛있어요 평냉집 서령에 나오는 항정살이랑 비슷힌 느낌인데 가성비갑,62,1,5,4,골드 레벨,6.5,1,high,1,5,menu_without_experience_detail:-1.0 | popularity_only_without_detail:-1 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,2,1,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,웨이팅 있지만 회전율 빨라서 금방 들어감 고기 맛있어요 평냉집 서령에 나오는 항정살이랑 비슷힌 느낌인데 가성비갑,웨이 회전 금방 들어가다 고기 맛있다 평냉집 나오다 항정 살이 비슷힌 느낌 가성 비갑,웨이/Noun 회전/Noun 금방/Noun 들어가다/Verb 고기/Noun 맛있다/Adjective 평냉집/Noun 나오다/Verb 항정/Noun 살이/Noun 비슷힌/Noun 느낌/Noun 가성/Noun 비갑/Noun,14,1,고기 맛있다:1[token],positive,0,,neutral,0,,neutral,0,,neutral,1,가성:1[token],positive,2,positive,3,5,2
kakao,각시보쌈,조각바디,376,2025-11-11,,,"11시 오픈하자마자 바로 만석되어버리던데 ㄷㄷ 11:30에 갔는데 한 15분 정도 웨이팅하다 들어갔어. 홍어보쌈 먹었는데, 아니 너무 맛있던데? 홍어 잘 못 먹는 사람도 먹기 괜찮을 만한 삭힘의 홍어였고, 보쌈고기는 야들야들 좋았고, 쌈으로 나오는 배추가 말그대로 보쌈하기 좋은 상태로 나와서 잘 싸 먹었다. 손님은 정말정말 많더라, 또 가고시퍼",193,1,5,3.3,골드 레벨,16.999999999999996,1,high,1,5,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,2,3,4,1,2,0,1,0,1,0,0,1,3,1,0,4,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,11시 오픈하자마자 바로 만석되어버리던데 11 30에 갔는데 한 15분 정도 웨이팅하다 들어갔어 홍어보쌈 먹었는데 아니 너무 맛있던데 홍어 잘 못 먹는 사람도 먹기 괜찮을 만한 삭힘의 홍어였고 보쌈고기는 야들야들 좋았고 쌈으로 나오는 배추가 말그대로 보쌈하기 좋은 상태로 나와서 잘 싸 먹었다 손님은 정말정말 많더라 또 가고시퍼,오픈 자마자 바로 만석 되어다 버리다 가다 정도 웨이 들어가다 홍어 보쌈 먹다 아니다 너무 맛있다 홍어 자다 먹다 사람 먹기 괜찮다 삭히다 홍어 이다 보쌈 고기 야들야들 좋다 나오다 배추 그대로 보쌈 좋다 상태 나오다 자다 싸다 먹다 손님 많다 가다,오픈/Noun 자마자/Noun 바로/Noun 만석/Noun 되어다/Verb 버리다/Verb 가다/Verb 정도/Noun 웨이/Noun 들어가다/Verb 홍어/Noun 보쌈/Noun 먹다/Verb 아니다/Adjective 너무/Adverb 맛있다/Adjective 홍어/Noun 자다/Verb 먹다/Verb 사람/Noun 먹기/Noun 괜찮다/Adjective 삭히다/Verb 홍어/Noun 이다/Verb 보쌈/Noun 고기/Noun 야들야들/Noun 좋다/Adjective 나오다/Verb 배추/Noun 그대로/Noun 보쌈/Noun 좋다/Adjective 상태/Noun 나오다/Verb 자다/Verb 싸다/Verb 먹다/Verb 손님/Noun 많다/Adjective 가다/Verb,42,3,너무 맛있다:2[token] 야들야들:1[token],positive,1,싸다:1[token],positive,0,,neutral,0,,neutral,3,자다 먹다:1[token] 괜찮다:1[token] 좋다:1[token],positive,7,positive,5,5,0
kakao,각시보쌈,히이,6,2025-10-21,,,"평일도기다려야 불편함이 있지만 가격, 반찬가짓수 등등 만원의행복~ 합정갈일있을때마다 가는맛집!",52,1,5,3.3,브론즈 레벨,11.099999999999998,1,high,1,5,account_review_count_under_10:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,2,1,1,0,0,2,0,0,0,0,0,2,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,평일도기다려야 불편함이 있지만 가격 반찬가짓수 등등 만원의행복 합정갈일있을때마다 가는맛집,평일도 기다리다 불편하다 가격 반찬 가짓수 등등 만원의행복 합정 갈다 이다 가다 맛집,평일도/Noun 기다리다/Verb 불편하다/Adjective 가격/Noun 반찬/Noun 가짓수/Noun 등등/Noun 만원의행복/Noun 합정/Noun 갈다/Verb 이다/Verb 가다/Verb 맛집/Noun,13,1,맛집:1[token],positive,1,만원의행복:1[token],positive,0,,neutral,-1,불편하다:-1[token],negative,-1,불편하다:-1[token],negative,0,neutral,2.2,5,2.8
kakao,각시보쌈,솥뚜껑,1,2025-09-19,,,여기 맛은 있는데 위생이… 수저 설거지한거 정리하는데 바닥에 떨어진거(신발신고 다니는 바닥) 다시 걍 주워서 통에 넣음,66,0,1,1,브론즈 레벨,6,1,high,1,1,account_review_count_is_1:-1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,여기 맛은 있는데 위생이 수저 설거지한거 정리하는데 바닥에 떨어진거 신발신고 다니는 바닥 다시 걍 주워서 통에 넣음,여기 위생 수저 설거지 정리 바닥 떨어지다 신발 신고 다니다 바닥 다시 줍다 넣다,여기/Noun 위생/Noun 수저/Noun 설거지/Noun 정리/Noun 바닥/Noun 떨어지다/Verb 신발/Noun 신고/Noun 다니다/Verb 바닥/Noun 다시/Noun 줍다/Verb 넣다/Verb,14,0,,neutral,0,,neutral,0,,neutral,0,,neutral,-2,떨어지다:-1[token] 신고:-1[token],negative,-2,negative,1.4,1,0.4
kakao,각시보쌈,리뷰어,1,2025-09-18,,,여자 혼자 밥 천천히 먹으면 직원 분이 다가와 귓속말로 빨리 치우게 나가라고 합니다. 뭐라고 하신 거냐 물어보니 아무것도 아니라고 손사레 치십니다. 당당하게 하실 말씀이면 큰 소리로 외치시지 왜 조용히 귓속말로 하세요? 매니저분께서 정중히 사과해 주시고 시정하시겠다 했지만 재방문 의사 없습니다. 이런 일이 몇 번 있었다고 하셨고 그래서 직원들에게 하지 말라고 말하셨다는데 그럼 저한테도 그러셨으면 안 되죠,227,1,1,1,브론즈 레벨,7.099999999999999,1,high,1,1,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_photo_with_detail:+0.2,0,2,4,3,0,0,0,0,0,0,0,0,3,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,여자 혼자 밥 천천히 먹으면 직원 분이 다가와 귓속말로 빨리 치우게 나가라고 합니다 뭐라고 하신 거냐 물어보니 아무것도 아니라고 손사레 치십니다 당당하게 하실 말씀이면 큰 소리로 외치시지 왜 조용히 귓속말로 하세요 매니저분께서 정중히 사과해 주시고 시정하시겠다 했지만 재방문 의사 없습니다 이런 일이 몇 번 있었다고 하셨고 그래서 직원들에게 하지 말라고 말하셨다는데 그럼 저한테도 그러셨으면 안 되죠,여자 혼자 천천히 먹다 직원 다가오다 귓속말 빨리 치우다 나가다 뭐라다 물어보다 아니다 사레 치다 당당하다 말씀 이면 크다 소리 외치다 조용하다 귓속말 매니저 정중하다 사과 주시 시정 방문 의사 이렇다 그래서 직원 그렇다 그렇다,여자/Noun 혼자/Noun 천천히/Adverb 먹다/Verb 직원/Noun 다가오다/Verb 귓속말/Noun 빨리/Adverb 치우다/Verb 나가다/Verb 뭐라다/Verb 물어보다/Verb 아니다/Adjective 사레/Noun 치다/Verb 당당하다/Adjective 말씀/Noun 이면/Noun 크다/Verb 소리/Noun 외치다/Verb 조용하다/Adjective 귓속말/Noun 매니저/Noun 정중하다/Adjective 사과/Noun 주시/Noun 시정/Noun 방문/Noun 의사/Noun 이렇다/Adjective 그래서/Adverb 직원/Noun 그렇다/Adjective 그렇다/Adjective,35,0,,neutral,0,,neutral,0,정중하다:1[token] 사과:-1[token],neutral,1,조용하다:1[token],positive,1,크다:1[token],positive,2,positive,3,1,2
