식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무,store,group,account_id,account_review_count,visit_date,visit_count_raw,verification,has_photo_raw,review_text,rating,account_avg_rating,has_photo,visit_count,clean_review,review_length,clean_length,length_under_10,length_under_30,length_over_30,length_over_60,food_detail_count,has_food_detail,strong_food_detail_review,menu_count,has_menu,rich_menu_review,experience_count,has_experience,strong_experience_review,context_count,has_context,has_any_number,number_detail_count,has_number_detail,generic_praise_count,has_generic_praise,intensifier_count,intensifier_over_3,exclamation_count,exclamation_over_3,sns_event_count,has_sns_event,mixed_sentiment,trendy_revisit_count,has_trendy_revisit_phrase,account_review_count_is_1,account_review_count_under_5,account_review_count_over_10,account_review_count_over_50,first_visit,revisit,menu_and_food_detail,short_generic_review,ultra_short_praise,generic_without_detail,menu_only_praise,experience_rich_review,high_specificity_review,rich_context_review,low_information_review,event_like_short_praise,event_like_sns_or_service,event_like_low_info_first_visit
태양곱창 성수점,테르28,54,2025.10.03,1번째 방문,영수증,너무너무 맛있네요 곱창은 여기가 최고입니다,23,True,태양곱창,event,테르28,54,2025.10.03,1번째 방문,영수증,,너무너무 맛있네요 곱창은 여기가 최고입니다,,,0,1,너무너무 맛있네요 곱창은 여기가 최고입니다,23,23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1
태양곱창 성수점,슬깅817,66,2026.05.06,1번째 방문,영수증,곱창볶음먹고싶어 방문했는데 여기 제대로네용ㅎㅎ 잘 먹고가요!,33,True,태양곱창,event,슬깅817,66,2026.05.06,1번째 방문,영수증,,곱창볶음먹고싶어 방문했는데 여기 제대로네용ㅎㅎ 잘 먹고가요!,,,0,1,곱창볶음먹고싶어 방문했는데 여기 제대로네용 잘 먹고가요,33,30,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,헤헤헤헤헤헤헤헤헤헿,109,2026.01.04,1번째 방문,영수증,완전 맛집이에요!!????,12,True,태양곱창,event,헤헤헤헤헤헤헤헤헤헿,109,2026.01.04,1번째 방문,영수증,,완전 맛집이에요!!????,,,0,1,완전 맛집이에요,14,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1
태양곱창 성수점,횬횬5346,202,2025.12.10,1번째 방문,영수증,곱창전골 맛있엇어요~~~,13,True,태양곱창,event,횬횬5346,202,2025.12.10,1번째 방문,영수증,,곱창전골 맛있엇어요~~~,,,0,1,곱창전골 맛있엇어요,13,10,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1
태양곱창 성수점,하이요이이이,71,2026.02.28,1번째 방문,영수증,맛있어용,4,True,태양곱창,event,하이요이이이,71,2026.02.28,1번째 방문,영수증,,맛있어용,,,0,1,맛있어용,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
태양곱창 성수점,주르3613,90,2026.01.25,1번째 방문,영수증,맛있고 친절해서 좋아요~^^,15,True,태양곱창,event,주르3613,90,2026.01.25,1번째 방문,영수증,,맛있고 친절해서 좋아요~^^,,,0,1,맛있고 친절해서 좋아요,15,12,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
태양곱창 성수점,jii****,6,2026.04.22,1번째 방문,영수증,양더 많거 맛잇어요 ㅎㅎㅎ,14,True,태양곱창,event,jii****,6,2026.04.22,1번째 방문,영수증,,양더 많거 맛잇어요 ㅎㅎㅎ,,,0,1,양더 많거 맛잇어요,14,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,35439,28,2026.03.01,1번째 방문,영수증,곱창 양이 많아요 !! 맛있어요 !!!!~!~!~~~~~~,32,True,태양곱창,event,35439,28,2026.03.01,1번째 방문,영수증,,곱창 양이 많아요 !! 맛있어요 !!!!~!~!~~~~~~,,,0,1,곱창 양이 많아요 맛있어요,32,14,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
태양곱창 성수점,zosemflrfkak6,17,2025.09.24,1번째 방문,영수증,맵기도 적당히 맵고 양도 많아요! 너무 맛있어요 다음에 성수오면 또 올 것 같아요!,46,True,태양곱창,event,zosemflrfkak6,17,2025.09.24,1번째 방문,영수증,,맵기도 적당히 맵고 양도 많아요! 너무 맛있어요 다음에 성수오면 또 올 것 같아요!,,,0,1,맵기도 적당히 맵고 양도 많아요 너무 맛있어요 다음에 성수오면 또 올 것 같아요,46,44,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,rla****,48,2026.02.14,1번째 방문,영수증,냄새도 안나고 양도 많고 맛있었어요 !! 음식도 빠르게 나오고 생각보다 회전률이 빨라서 좋았어요!,54,True,태양곱창,event,rla****,48,2026.02.14,1번째 방문,영수증,,냄새도 안나고 양도 많고 맛있었어요 !! 음식도 빠르게 나오고 생각보다 회전률이 빨라서 좋았어요!,,,0,1,냄새도 안나고 양도 많고 맛있었어요 음식도 빠르게 나오고 생각보다 회전률이 빨라서 좋았어요,54,50,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
태양곱창 성수점,son****,25,2025.09.08,1번째 방문,영수증,곱창에서 잡내도 안나고 맛있습니다! 성수에거 한식이 땡기신다면 꼭 와보세요,41,True,태양곱창,event,son****,25,2025.09.08,1번째 방문,영수증,,곱창에서 잡내도 안나고 맛있습니다! 성수에거 한식이 땡기신다면 꼭 와보세요,,,0,1,곱창에서 잡내도 안나고 맛있습니다 성수에거 한식이 땡기신다면 꼭 와보세요,41,40,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
태양곱창 성수점,yeo****,40,2026.02.04,1번째 방문,영수증,직원분들도 친절하고 맛있어요!!,17,True,태양곱창,event,yeo****,40,2026.02.04,1번째 방문,영수증,,직원분들도 친절하고 맛있어요!!,,,0,1,직원분들도 친절하고 맛있어요,17,15,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
