가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
페르시안궁전,츄,31,3.4,2025-11-22,2.0,False,58,일본고체카레맛 ㅠㅠ 기대가 커서 더 아쉽다 카레말고 커리를 먹고싶다면 혜화에 인도커리집많으니 거기로가세요,실버 레벨
페르시안궁전,빵쟁이,2,5,2025-11-21,5.0,True,11,넘넘 맛있어요~~!😋,브론즈 레벨
페르시안궁전,"진짜 별로인건 1점줌, 개인적 리뷰러",135,3.7,2025-11-20,3.0,False,171,"음.. 생각보다 평범해서 실망함 유튜버가 극찬을 하길래 기대를 했으나, 흠,, 밥을 기름에 튀기고 쌀도 베트남쌀? 같은 느낌이라 부스러지고 바삭?해서 맛있음 하지만 카레와 치킨은 글쎄 특히 치킨은 가슴살이 많도 뻑뻑하고 살없어서 실망적임 난이랑 소스랑만 찍어먹는게 더 나음 전반적으로 조금 맵다고 느낄수있음",골드 레벨
페르시안궁전,Rachel,11,4.9,2025-11-19,5.0,True,47,맛있어요 매콤한 닭카레 추천합니다~라이스케이크도 특이한데 은근 누룽지느낌이라 재밌네요,실버 레벨
페르시안궁전,전소연,1,5,2025-11-17,5.0,True,9,맛있어요옹❤️❤️,브론즈 레벨
페르시안궁전,당돌한얼음,134,3.7,2025-11-17,1.0,True,127,여길 추천한 유튜버는 진짜 반성해야합니다. 두개 시켰는데 둘다 똑같은 일본카레맛이 납니다. 팔락파니르에서 진짜 3분카레맛이나서 어이가 없어요. 게다가 기본도 매워서 거의 남겼습니다. 근처에 깔리 라고 인도커리집이 훨씬 맛있어요.,골드 레벨
페르시안궁전,홍길동,182,3.7,2025-11-17,1.0,False,2,내돈,실버 레벨
페르시안궁전,랭글리,321,3.3,2025-11-16,4.0,True,81,통닭카레 정말 맛있지만 제가 누릉지는 썩 좋아하지 않아 라이스케이크는 보다는 그냥 밥이 나은 거 같습니다. 그리고 다음에는 케밥도 먹어봐야겠네요.,블루 레벨
페르시안궁전,봉골레파스타원디쉬뚜깡뚜깡,110,3.9,2025-11-16,5.0,False,20,별점평균 1.1점 정신병자는 거릅니다,골드 레벨
페르시안궁전,진진,18,4.2,2025-11-16,5.0,True,30,진짜 맛있어요! 혜화에서 유일하게 5번 온 식당이에요!,실버 레벨
페르시안궁전,매운맛 이동진,193,3.5,2025-11-16,5.0,False,9,가격 빼고 다 굿,골드 레벨
페르시안궁전,인혁,1,1,2025-11-15,1.0,True,101,"사기당한 기분이네요. 마음이 착잡했습니다. 1시간 기다려서 먹었는데 카레는 오뚜기 맛, 치킨과 양고기는 구운 후 이틀정도 방치한듯이 말라붙은 맛입니다. 장사가 왜 잘되는지 모르겠어요",브론즈 레벨
페르시안궁전,히히하하,29,3.4,2025-11-14,5.0,True,48,완전 페루시안 디자인! 사장님이 돌아다니시면서 말 거시는 것도 신기하구 치킨 바삭해요~,실버 레벨
