식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
뼈탄집 성수역점,사랑과정의의토리,55,2026.04.05,1번째 방문,영수증,"뼈탄집 정말 추천합니다. 리뷰이벤트로 조작된 후기가 아니라, 진실된 맛이 저희를 반겨줬습니다. 고기가 먹고 싶다면 꼭 찾아가 주세요.",74,True
뼈탄집 성수역점,송어2363,23,2026.04.05,1번째 방문,영수증,성수에 근무하는 직장인으로써 회식 장소로 너무 좋은 거 같습니다!! 우선 고기를 구워주셔서 너무 편하게 먹을 수 있고 고기 퀄도 너무 좋아요ㅋㅋ 회식장소로 강추드립니당👍,94,True
뼈탄집 성수역점,탤링69,37,2026.04.05,1번째 방문,영수증,후기 좋아서 와봤는데 맛있습니당 깔끔하고 시끌벅적하지 않고 다 구워줘서 좋아요!! 뼈구이도 꼭 드시요. 다음엔 뼈탄삼걉살 먹어봐야겠어요ㅜㅠ,77,True
뼈탄집 성수역점,032347,101,2026.04.04,1번째 방문,영수증,성수 찐 삼겹살 맛집 꼭 드셔보세요,19,True
뼈탄집 성수역점,OO290,19,2026.04.04,1번째 방문,영수증,서울로 이사하고 집근처라 저녁먹었는네 정말 맛나게 잘먹었네요. 편하게 대화할수있게 직원이 직접 구워주고 계탄밥은 꼭 먹어야겠네요 ㅋㅋ 존맛탱,78,True
뼈탄집 성수역점,danzlmee,64,2026.04.04,1번째 방문,영수증,다른 지점에서 먹고 너무 맛있었던 기억이 있어요. 고기를 좋아하는 남자친구를 데리고 갔더니 정신없이 먹더라구요. ㅎㅎ 성수동에서 고기맛집 찾으신다면 추천드려요!,89,True
뼈탄집 성수역점,jhyu****,31,2026.04.04,1번째 방문,영수증,요즘 삼겹살이 너무 땡겨서 찾아보다가 여기 후기가 좋길래 방문 했어요 ! 고기도 쫄깃하고 맛있네요 ㅎㅎ,57,True
뼈탄집 성수역점,ㄱ A 1,406,2026.04.04,2번째 방문,영수증,"매장 외관부터 깔끔하고 트렌디해서 눈에 잘 띄고, 웨이팅 공간도 따로 잘 마련되어 있어서 기다리기 편했어요. 내부는 넓고 테이블 간격도 여유 있어서 아이와 함께 방문하기에도 부담 없었습니다. 무엇보다 직원분들이 정말 친절하시고, 처음부터 끝까지 고기를 다 구워주시는 그릴링 서비스 덕분에 아이 챙기면서도 편하게 식사할 수 있었어요. 고기 퀄리티도 정말 좋고, 백김치·마늘·버섯·대파 등 같이 구워주는 구성들이 다 맛의 포인트였습니다. 특히 구워 먹는 백김치랑 고기 조합이 정말 최고였어요! 처음 두 점 먹자마자 너무 맛있어서 바로 추가 주문했을 정도로 만족도 높았고, 곰취냉면도 자극적이지 않고 깔끔한 맛이라 마무리까지 완벽했습니다.",354,True
뼈탄집 성수역점,아아6562,104,2026.04.04,1번째 방문,영수증,성수에서 직원들과 간단하게 식사하기 위해 방문했는데 고기 맛집이네요~~! 질도 너무 좋고 직원도 친절해요,58,True
뼈탄집 성수역점,adl****,5,2026.04.02,1번째 방문,영수증,일단 주차가 돼서 너무 좋았구 고기질이 너무 좋고 맛있습니다.!,35,True
