식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
황금콩밭,Love Eat Play,1219,2025.07.18,7번째 방문,영수증,"복싱,검도 하는 예쁜 딸이랑 점심밥 ~",21,True
황금콩밭,Nike37,159,2025.07.16,1번째 방문,영수증,부드럽고 담백한 두부와 채수로 만든 칼칼한 두부조림. 건강한 한끼 식사로 좋았습니다~👍,48,True
황금콩밭,이랬다가저랬다가왔다갔다,845,2025.07.16,1번째 방문,영수증,두부하나로 미슐랭👍🏼👍🏼👍🏼 두부부침시간걸리니 빠르게 주문! 두부버섯전골 너무 맛있게 먹었어요😍,53,True
황금콩밭,맛도리한음식,1423,2025.07.15,3번째 방문,,,0,True
황금콩밭,김종국91,2882,2025.07.14,2번째 방문,영수증,,0,True
황금콩밭,원피스654,2334,2025.07.09,1번째 방문,영수증,"두부보쌈, 육전 다 맛있어요~ 콩국수 저는 좋아하지 않는데 맛있다고 하시네요~주차공간은 별도로 없어요~2층 서빙해주시는 분들 친절했습니다~!",78,True
황금콩밭,Love Eat Play,1219,2025.07.05,6번째 방문,영수증,한우차돌된장찌개 맛있네요. 입구에 들어가자마자 보이는 예쁘게 핀 양귀비. 정원 관리는 아주 잘 되는 것 같지는 않지만 양귀비 꽃은 예쁘게 피어 있어요. 싱겁게 먹는 사람한테는 된장찌개 간이 약간 쎄네요. 요새는 약간 싱겁게 먹는게 건강에 좋다고 해서요. 맛있게 잘 먹었습니다. 콩나물 담백하고 맛있어요.,169,True
황금콩밭,eyl****,42,2025.07.03,1번째 방문,영수증,여기 정말 맛있고 좋아하는 곳이라 여러번갔는데 오늘은 서버분들이 너무 불친절해서 아쉬웠네요. 뭘 부탁드려도 대답도 없고 여러모로 너무 눈치 보게끔 하셔서 참 불편했습니다. 맛좋고 훌륭한 좋은 식당인데 그에 걸맞는 직원분들도 필요해보입니다.,133,False
황금콩밭,Love Eat Play,1219,2025.07.02,5번째 방문,영수증,두번째 먹는 서리태 콩국수 맛있네요 ~,21,True
황금콩밭,Love Eat Play,1219,2025.06.27,4번째 방문,영수증,서리태 콩국수 맛있어요. 콩국물이 찐하고 고소해요. 든든합니다. 매주 와서 먹어야겠어요 ~~~,52,True
황금콩밭,A514utumn,307,2025.06.25,1번째 방문,예약,버섯두부전골 너무 맛있어요~,15,True
황금콩밭,천사견꿀,4516,2025.06.22,3번째 방문,영수증,잘먹었습니다.,7,True
황금콩밭,그림자놀이19,52,2025.06.18,1번째 방문,영수증,두부가 비싸다 생각할 수 있지만 고기보다 맛있습니다,28,True
황금콩밭,우이리1,1674,2025.06.18,1번째 방문,영수증,,0,True
황금콩밭,Love Eat Play,1219,2025.06.17,3번째 방문,영수증,한우뚝배기불고기 국물이 베스트 ~ 든든합니다,24,True
황금콩밭,ohmona,1920,2025.06.09,1번째 방문,영수증,혼밥이나 여럿이 먹으러 와도 괜찮을 듯한 가격 구성도 좋고 미슐랭이라 지정 된 만큼 맛도 좋네요! 오랜만에 청국장 먹었는데 간이 쌔지않고 조금 슴슴하면서 구수한 맛이 올라와요. 식후 짠기로 목이 마르거나 텁텁함이 없어 더 좋았습니다. 근처 오게되면 재방문 하고싶어요👏,149,True
황금콩밭,BetweenBND,1006,2025.05.31,1번째 방문,영수증,맛있게먹고갑니다. 두부가 정말 순하고 맛있었습니다.,28,True
황금콩밭,BlingBling38,497,2025.05.24,15번째 방문,영수증,두부짜글이 간은 슴슴해요. 두부 시큼한? 냄새같은.느낌나서 예전에 두부냄새 안나는게 특징이았는데 언제부턴가 두부 시큼한?냄새가 나네요. 두부는 부드러워요,85,True
황금콩밭,Love Eat Play,1219,2025.05.19,2번째 방문,영수증,이번에는 돼지짜글이. 매콤하고 맛있네요. 돼지고기가 뜸뿍 들어서 먹고나니 든든합니다,46,True
황금콩밭,리얼규규,1444,2025.05.19,1번째 방문,영수증,"8년 연속 블루리본 맛집. 사람이 많이 찾고 인기있는 곳엔 이유가 있다. 푸짐한 건더기와 건강한 두부 너무 좋아요. 자극적인 요리가 많은 요즘 이런 음식이 너무 간절했는데, 행복으로 가득 채우고 갑니다. 돼지 짜글이는 제주도산 돼지고기가 엄청납니다. 밥한공기로는 절대 다 끝낼 수 없는 맛과 양이에요. 청국장은 냄새가 그렇게 강하지도 않고 두부가 푸짐해 먹는 내내 즐겁습니다. 소쿠리 두부는 담백하면서 두부의 맛을 너무 잘 살린 메뉴라 생각이 들어요. 직원분들 모두 친절하고 대표메뉴가 많아 한번 방문으론 절대 끝날 수 없는 곳입니다. 꼭 다시 방문해야 할 집!!!! 너무 맛있게 잘 먹고 갑니다🥰",334,True
