식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
일등식당,이매지1,1480,2025.08.19,1번째 방문,영수증,특은 안 된다고 하셔서 보통을 주문했는데 살코기가 실해서 든든하네요. 국물도 다른 뼈해장국집보다 덜 텁텁하고 깔끔했어요. 8천원이란 가격을 생각하면 가성비 너무 좋은 한 끼! 포장하는 경우에는 보통 가격에 특 정도의 양을 주신다는데 포장 손님도 많아서인지 미리 몇 개 포장을 해두셨더라고요. 근데 포장은 용기값 1천원이라고 하니 냄비나 그릇 가져가도 좋을 듯합니다!,204,True
일등식당,상큼햇살,16,2025.08.10,1번째 방문,예약,특을시켯음에도 잘게다져논 김치를 한스푼내와서 다먹고 달라하니 주기싫은 티를 내고 특은 고기많느나....다시는 가기 싫다 서빙하는아주머니가 먹는중에 눈치를 너무많이주심,92,True
일등식당,빈센트241,810,2025.08.07,1번째 방문,영수증,국물깔끔하고 고기 부드럽고 좋습니다.,20,True
일등식당,뚜뚜루81년식,1327,2025.08.05,4번째 방문,영수증,해장국 1등식당 특양이 미세하게 줄어든 기분?인데 맛있게 잘먹었어요,37,True
일등식당,실버스톤과루피맘,866,2025.08.03,1번째 방문,영수증,제가 먹어본 뼈해장국중 1등 국물맛이 잘 베어있는 아주 부드러운 고기 국물맛은 강하지 않지만 감칠맛이 최고 거기에 우거지 듬뿍 가성비 또한 최고 일반 8000원 특 11000원,98,True
일등식당,보리보리47,681,2025.08.02,1번째 방문,영수증,뼈와 시래기다 푹 삶아져서 어린이도 먹기좋습니다. 주차할 곳이 없어서 망원시장에 하고 왔어요. 매장이 조금 더웠습니다. 잘먹고 포장도 해왔어요. 장사하시는 어르신들 건강하세요.,98,True
일등식당,yrleee,267,2025.07.26,2번째 방문,영수증,주말이면 아침에 통을 들고 종종 사러 갑니다. 아침부터 한강에서 운동하고 식사하는 분들 많아요.,53,False
일등식당,예거슈니첼,6925,2025.07.23,6번째 방문,영수증,여기 뼈해장국 담백하고 맛있어요,17,True
일등식당,연꽃하,928,2025.07.09,4번째 방문,영수증,배가 많이 고팠는데 정말 맛있고 배부르게 잘 먹었습니다ㅎ,31,True
일등식당,Hyukee2,1274,2025.07.01,1번째 방문,영수증,왜 일등식당인지 알겠네요 국물 너무 담백하고 개운해요! 살코기는 너무 부드럽고 잘 발라져서 먹기도 좋아요!,59,True
일등식당,링을,104,2025.06.29,1번째 방문,영수증,남친 최애 감자탕집! 자극적인거 좋아하는 저는 쏘쏘!,29,False
일등식당,87홍삼,551,2025.06.28,1번째 방문,영수증,생각보다 평범 국밥집은 김치가 생명인데 김치도 아쉽네요,30,True
일등식당,둥둥찌둥,93,2025.06.28,1번째 방문,영수증,맑은 국물인데 그렇지 않은 깊은맛 ..! 아침부터 소주를 부르는 맛입니다. 김치도 맛있지만 깍두기가 좀 더 입에 맞았어요. 팔팔 끓어서 나오면 좋겠단 생각이 들어요. 금방 식어요 .. 오리지날 국물맛을 즐긴다음에 반정도 먹었을때 고춧가루랑 후추 넣어서 먹으니 또 다른 맛이에요 !! 고춧가루가 좀 매우니 적당히 맛 보면서 넣으세요 ! 후추맛 안좋아하는데 고춧가루+후추조합이 더 술을 부르는 자극적인 맛입니다. 웨이팅은 없었어요. 먹텐 짱 ㅠㅠ,247,True
일등식당,또리3671,3182,2025.06.28,2번째 방문,영수증,망원동뼈해장국맛집! 깔끔하고 된장국 느낌나는 육수에 우거지와 부드러운 뼈도 듬뿍 들어감 보통해장국이 단돈 팔천원인데 양 많고 특은 만얼마인데 양 차이가 꽤나요 반주하기에도 좋은곳~,100,True
일등식당,먹뷰실록,264,2025.06.25,2번째 방문,영수증,"간단리뷰 - 포장은 1인분 8000원에 특해장국 양으로 나오고, 대신 밥 반찬 소스는 없어요 / 포장용기 비용 1000원 추가 되요, 매장에 포장 손님 많아서 여러개 포장 되어 있어요 / 2인분 포장하니 포장용기 큰거에 가득 들어 있고, 집에서 큰 궁중팬에 넣어보니 가득 이네요~ / 뼈고기 개수 세어보니 8개 덩어리 들어 있네요. 가볍게 2개씩 먹으면 4번 정도 먹을 수는 있는데, 그래도 넉넉히 먹으려면 4개씩 2번 먹는게 나은듯 했어요.",247,True
일등식당,은무67,37,2025.06.22,1번째 방문,영수증,성시경 맛집이라서 오픈런 하러갔는데 이미 사람들이 한가득 그래도 운좋게 바로 앉았습니다 다른집과 다르게 조미료맛이 덜 나도 자극적이지 않아 약간 슴슴해서 맛있었어요 술안주로 딱입니다,101,True
일등식당,JK241,398,2025.06.21,1번째 방문,예약,고기 우거지 부들부들 최고네요. 국물은 시원 하고 인생 뼈다귀국,35,True
