candidate_term,candidate_type,ngram_size,positive_hint,review_count,avg_rating,avg_category_total_score,example_review
부들부들 맛있다,phrase,2,True,1,4.0,-3.0,항정살 보쌈이 부들부들 맛있었습니다. 김치도 달지도 않고 보쌈과의 조합도 잘 맞네요 문래점에서 먹고 실망했는데 본점은 다르네요 다만 규모에 비해 에어컨이 부족하여 땀흘리며 먹었네요... ㅠㅠ
좋아하다 평냉집,phrase,2,True,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
제일 좋아하다,phrase,2,True,1,4.0,0.0,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트
맛있다 분간,phrase,2,True,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
대단하다 맛있다,phrase,2,True,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
맛있다 같다,phrase,2,True,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
먹다 맛있다,phrase,2,True,1,4.0,-2.5,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ
맛있다 다만,phrase,2,True,1,4.0,-1.0,아주 맛있어요! 다만 김치가 매우 아쉬운 맛입니다 …
아주 맛있다,phrase,2,True,1,4.0,-1.0,아주 맛있어요! 다만 김치가 매우 아쉬운 맛입니다 …
해장국 추천,phrase,2,True,1,4.0,-3.0,아구힘 센 분이라면 뼈해장국 추천. 저는 뜯다가 국물이 좀 식었는데 음식이 식으면서 누린내가 꽤 났습니다. 우거지도 많이 주문하시던데 우거지 좀 궁금하네요. 허나 너무 바쁜 매장이라 먹을 수 있을지 걱정.
추천 뜯다,phrase,2,True,1,4.0,-3.0,아구힘 센 분이라면 뼈해장국 추천. 저는 뜯다가 국물이 좀 식었는데 음식이 식으면서 누린내가 꽤 났습니다. 우거지도 많이 주문하시던데 우거지 좀 궁금하네요. 허나 너무 바쁜 매장이라 먹을 수 있을지 걱정.
조금 불친절,phrase,2,True,1,4.0,-1.0,"!! 인원별로 주문해야합니다 !! 4인이서 가서 대자 (49000원)로 시켰어요 사람이 많아서 그런가 직원분들이 조금 불친절 하셔서 1점 뺐어요 ㅠ 주말 오후 8시쯤에 가서 대기 10분정도 했고, 깍두기랑 소스가 킥이에요 굿임 한번쯤 성수오면 들릴만 하고 고기가 부드러웠어요"
불친절 빼다,phrase,2,True,1,4.0,-1.0,"!! 인원별로 주문해야합니다 !! 4인이서 가서 대자 (49000원)로 시켰어요 사람이 많아서 그런가 직원분들이 조금 불친절 하셔서 1점 뺐어요 ㅠ 주말 오후 8시쯤에 가서 대기 10분정도 했고, 깍두기랑 소스가 킥이에요 굿임 한번쯤 성수오면 들릴만 하고 고기가 부드러웠어요"
불친절 테이블,phrase,2,True,1,4.0,-4.0,음식 잘 나오고 여자 직원분은 친절함 (다른 리뷰처럼 남자 사장은 불친절). 테이블 간격이 너무 좁아 정신없음
친절하다 다른,phrase,2,True,1,4.0,-4.0,음식 잘 나오고 여자 직원분은 친절함 (다른 리뷰처럼 남자 사장은 불친절). 테이블 간격이 너무 좁아 정신없음
사장 불친절,phrase,2,True,1,4.0,-4.0,음식 잘 나오고 여자 직원분은 친절함 (다른 리뷰처럼 남자 사장은 불친절). 테이블 간격이 너무 좁아 정신없음
상태 좋다,phrase,2,True,1,4.0,-3.0,"요즘 세상에 웨이팅 장부 없는 가게이고 차량 대로변에 다른가게 피해가게 줄 세워놓는 가게도 처음본다 가게 입구에 안내문 붙여놓지 손님끼리 기다리는법 서로 물어봄 사장이 외국인을 애정하시는지 식사 중 왔던 유럽인.일본인에게는 계란부친거 ""써뷔쓰으~~""하면서 되도 않는 영어 쓰시며 주시더라 식대지불한 음식이라도 제대로 주면 다른건 상관없는데 외국인들은 고기 상태 좋은쪽 곱게 썰어서 주고 한국인 테이블엔 고기 잔 부스레기 +비계 잔뜩 외국인들 대접해주는건 좋게 보이는데 기존 다니던 손님 음식은 개밥처럼 주고..정 떨어져서 가기 싫어짐 칼"
맛있다 서빙,phrase,2,True,1,4.0,-3.0,"요즘 세상에 웨이팅 장부 없는 가게이고 차량 대로변에 다른가게 피해가게 줄 세워놓는 가게도 처음본다 가게 입구에 안내문 붙여놓지 손님끼리 기다리는법 서로 물어봄 사장이 외국인을 애정하시는지 식사 중 왔던 유럽인.일본인에게는 계란부친거 ""써뷔쓰으~~""하면서 되도 않는 영어 쓰시며 주시더라 식대지불한 음식이라도 제대로 주면 다른건 상관없는데 외국인들은 고기 상태 좋은쪽 곱게 썰어서 주고 한국인 테이블엔 고기 잔 부스레기 +비계 잔뜩 외국인들 대접해주는건 좋게 보이는데 기존 다니던 손님 음식은 개밥처럼 주고..정 떨어져서 가기 싫어짐 칼"
좋다 보이다,phrase,2,True,1,4.0,-3.0,"요즘 세상에 웨이팅 장부 없는 가게이고 차량 대로변에 다른가게 피해가게 줄 세워놓는 가게도 처음본다 가게 입구에 안내문 붙여놓지 손님끼리 기다리는법 서로 물어봄 사장이 외국인을 애정하시는지 식사 중 왔던 유럽인.일본인에게는 계란부친거 ""써뷔쓰으~~""하면서 되도 않는 영어 쓰시며 주시더라 식대지불한 음식이라도 제대로 주면 다른건 상관없는데 외국인들은 고기 상태 좋은쪽 곱게 썰어서 주고 한국인 테이블엔 고기 잔 부스레기 +비계 잔뜩 외국인들 대접해주는건 좋게 보이는데 기존 다니던 손님 음식은 개밥처럼 주고..정 떨어져서 가기 싫어짐 칼"
해주다 좋다,phrase,2,True,1,4.0,-3.0,"요즘 세상에 웨이팅 장부 없는 가게이고 차량 대로변에 다른가게 피해가게 줄 세워놓는 가게도 처음본다 가게 입구에 안내문 붙여놓지 손님끼리 기다리는법 서로 물어봄 사장이 외국인을 애정하시는지 식사 중 왔던 유럽인.일본인에게는 계란부친거 ""써뷔쓰으~~""하면서 되도 않는 영어 쓰시며 주시더라 식대지불한 음식이라도 제대로 주면 다른건 상관없는데 외국인들은 고기 상태 좋은쪽 곱게 썰어서 주고 한국인 테이블엔 고기 잔 부스레기 +비계 잔뜩 외국인들 대접해주는건 좋게 보이는데 기존 다니던 손님 음식은 개밥처럼 주고..정 떨어져서 가기 싫어짐 칼"
좋다 썰다,phrase,2,True,1,4.0,-3.0,"요즘 세상에 웨이팅 장부 없는 가게이고 차량 대로변에 다른가게 피해가게 줄 세워놓는 가게도 처음본다 가게 입구에 안내문 붙여놓지 손님끼리 기다리는법 서로 물어봄 사장이 외국인을 애정하시는지 식사 중 왔던 유럽인.일본인에게는 계란부친거 ""써뷔쓰으~~""하면서 되도 않는 영어 쓰시며 주시더라 식대지불한 음식이라도 제대로 주면 다른건 상관없는데 외국인들은 고기 상태 좋은쪽 곱게 썰어서 주고 한국인 테이블엔 고기 잔 부스레기 +비계 잔뜩 외국인들 대접해주는건 좋게 보이는데 기존 다니던 손님 음식은 개밥처럼 주고..정 떨어져서 가기 싫어짐 칼"
자다,token,1,False,5,4.2,-1.2,항정살 보쌈이 부들부들 맛있었습니다. 김치도 달지도 않고 보쌈과의 조합도 잘 맞네요 문래점에서 먹고 실망했는데 본점은 다르네요 다만 규모에 비해 에어컨이 부족하여 땀흘리며 먹었네요... ㅠㅠ
다른,token,1,False,5,4.2,-2.2,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.
느낌,token,1,False,4,4.5,-0.25,웨이팅 2시간 했습니다 신기한 맛이에요 국물맛이 가벼운데 짠 맛이 좀 강해요 김치만두는 굳이 안 먹어도 될 것 같아요 평범한 느낌
사람,token,1,False,4,4.5,-1.75,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
김치,token,1,False,4,4.25,-0.625,항정살 보쌈이 부들부들 맛있었습니다. 김치도 달지도 않고 보쌈과의 조합도 잘 맞네요 문래점에서 먹고 실망했는데 본점은 다르네요 다만 규모에 비해 에어컨이 부족하여 땀흘리며 먹었네요... ㅠㅠ
주문,token,1,False,4,4.25,-1.75,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
음식,token,1,False,4,4.25,-2.125,아구힘 센 분이라면 뼈해장국 추천. 저는 뜯다가 국물이 좀 식었는데 음식이 식으면서 누린내가 꽤 났습니다. 우거지도 많이 주문하시던데 우거지 좀 궁금하네요. 허나 너무 바쁜 매장이라 먹을 수 있을지 걱정.
다만,token,1,False,4,4.0,-1.625,항정살 보쌈이 부들부들 맛있었습니다. 김치도 달지도 않고 보쌈과의 조합도 잘 맞네요 문래점에서 먹고 실망했는데 본점은 다르네요 다만 규모에 비해 에어컨이 부족하여 땀흘리며 먹었네요... ㅠㅠ
웨이,token,1,False,4,4.0,-0.75,웨이팅 2시간 했습니다 신기한 맛이에요 국물맛이 가벼운데 짠 맛이 좀 강해요 김치만두는 굳이 안 먹어도 될 것 같아요 평범한 느낌
보쌈,token,1,False,3,4.667,-1.333,확신의 맛집 무조건 반반보쌈으로 ㄱㄱ 단 시끄러운거 싫어하면 절대 평일 저녁엔 가지마세요 할저씨들 술시켜놓고 고성방가 심함..
생각,token,1,False,3,4.667,-0.833,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.
처음,token,1,False,3,4.667,-0.5,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!
식사,token,1,False,3,4.667,-1.833,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
손님,token,1,False,3,4.667,-1.833,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들"
다르다,token,1,False,3,4.333,-1.5,항정살 보쌈이 부들부들 맛있었습니다. 김치도 달지도 않고 보쌈과의 조합도 잘 맞네요 문래점에서 먹고 실망했는데 본점은 다르네요 다만 규모에 비해 에어컨이 부족하여 땀흘리며 먹었네요... ㅠㅠ
만들다,token,1,False,3,4.333,0.5,그냥 준수하게 잘 만든 평양냉면이다. 다만 굳이 간다면 을밀대를 갈 거 같다. 아니면 진미나.
들리다,token,1,False,3,4.333,-2.667,"!! 인원별로 주문해야합니다 !! 4인이서 가서 대자 (49000원)로 시켰어요 사람이 많아서 그런가 직원분들이 조금 불친절 하셔서 1점 뺐어요 ㅠ 주말 오후 8시쯤에 가서 대기 10분정도 했고, 깍두기랑 소스가 킥이에요 굿임 한번쯤 성수오면 들릴만 하고 고기가 부드러웠어요"
직원,token,1,False,3,4.333,-3.0,"!! 인원별로 주문해야합니다 !! 4인이서 가서 대자 (49000원)로 시켰어요 사람이 많아서 그런가 직원분들이 조금 불친절 하셔서 1점 뺐어요 ㅠ 주말 오후 8시쯤에 가서 대기 10분정도 했고, 깍두기랑 소스가 킥이에요 굿임 한번쯤 성수오면 들릴만 하고 고기가 부드러웠어요"
사장,token,1,False,3,4.333,-1.833,음식 잘 나오고 여자 직원분은 친절함 (다른 리뷰처럼 남자 사장은 불친절). 테이블 간격이 너무 좁아 정신없음
국물,token,1,False,3,4.0,-2.0,웨이팅 2시간 했습니다 신기한 맛이에요 국물맛이 가벼운데 짠 맛이 좀 강해요 김치만두는 굳이 안 먹어도 될 것 같아요 평범한 느낌
많다,token,1,False,3,4.0,-0.667,30분 이내 대기면 드세요. 그 이상은 좀 미묘한데 대기가 많네요. 전 110분 기다림
나오다,token,1,False,3,4.0,-1.667,주사위 굴리듯 육수맛이 변합니다. 평균적으로 5가 나오고요.. 가끔 6나오면 사람 미칩니다. 2나 3이 나올 땐 아쉬운 마음 가득..
고기,token,1,False,3,4.0,-1.333,"!! 인원별로 주문해야합니다 !! 4인이서 가서 대자 (49000원)로 시켰어요 사람이 많아서 그런가 직원분들이 조금 불친절 하셔서 1점 뺐어요 ㅠ 주말 오후 8시쯤에 가서 대기 10분정도 했고, 깍두기랑 소스가 킥이에요 굿임 한번쯤 성수오면 들릴만 하고 고기가 부드러웠어요"
자다 만들다,phrase,2,False,2,4.5,0.75,그냥 준수하게 잘 만든 평양냉면이다. 다만 굳이 간다면 을밀대를 갈 거 같다. 아니면 진미나.
웨이 정도,phrase,2,False,2,4.0,0.0,웨이팅 할 정도는..
평양 냉면,phrase,2,False,2,4.0,-0.25,그냥 준수하게 잘 만든 평양냉면이다. 다만 굳이 간다면 을밀대를 갈 거 같다. 아니면 진미나.
싶다,token,1,False,2,5.0,-2.5,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯
평일,token,1,False,2,4.5,-1.5,확신의 맛집 무조건 반반보쌈으로 ㄱㄱ 단 시끄러운거 싫어하면 절대 평일 저녁엔 가지마세요 할저씨들 술시켜놓고 고성방가 심함..
