식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
쭌곱창,dbs****,35,2025.04.04,1번째 방문,영수증,너무너무 맛있어영. 토치로 불쇼도 해주셔서 넘 조아요 만족도 최상 끼에엑 ?????? 담에도 또 먹구 시퍼요 번창하세연??,66,TRUE
쭌곱창,권효재80,28,2025.10.03,1번째 방문,영수증,세트 가성비 개좋고 고기 구워주는 퍼포먼스도 좋았습니다 강추함,34,TRUE
쭌곱창,jin****,13,2026.05.01,1번째 방문,영수증,친구랑 밥집 찾다가 우연히 들어왔는데 너무 만족했어요!! 밑반찬과 소스도 다양하구널널하고 맛있어서 다음에 또 올 것 같아용????,70,TRUE
쭌곱창,김치참치새치,49,2025.07.07,1번째 방문,영수증,동생이랑 간만에 서울 나들이 나와서 맛~~~있는 음식 먹고 싶어서 왔어요. 조금 매장은 작지만 추억 만들기 너무 좋은거 같아요. 양도 많고 불맛도 죽여줘요,86,TRUE
쭌곱창,yec****,5,2025.09.10,1번째 방문,영수증,매콤하고 너무맛있어요. 인테리어도 이쁘고 친절하고 너무좋습니다.,35,TRUE
쭌곱창,최무디,20,2025.12.03,1번째 방문,영수증,와 진짜 맛있어요 분위기도 아늑하고 좋고 소스가 다양하게 많아서 좋아요 치즈 생크림 다양한 소스 최고! 음식도 맛있어요! 또 올게요!,74,TRUE
쭌곱창,205220,17,2025.07.01,1번째 방문,영수증,완전 맛있어요! 강추입니다??,15,TRUE
쭌곱창,탁상픽,16,2025.12.21,2번째 방문,영수증,가게 분위기도 좋구 음식이 너무 너무 맛있어요! 매장 직원분들도 친절하셔서 좋았습니다??,48,TRUE
쭌곱창,현지2351,2,2025.12.26,1번째 방문,예약,홍대곱창은 항상 여기만가요~♡ 너무맛있어요XD 다음에 또 갈게요!,36,TRUE
쭌곱창,Kyrin,13,2026.02.27,1번째 방문,영수증,,0,TRUE
